Time [s],Temp [C],RH [%],h_t_l,h_t_w,h_m_l,h_m_w,R,V,WDR [kg/m2.s]
108000,278.34999999999997,0.71,12.286999999999999,17.240000000000002,4.0508999999999996e-08,7.518e-08,0.0,3.9,0.0
111600,278.65,0.72,12.089,16.28,3.9123e-08,6.846e-08,0.0,3.3,0.0
115200,280.15,0.64,12.056000000000001,16.12,3.8892e-08,6.734e-08,0.0,3.2,0.0
118800,280.04999999999995,0.64,12.286999999999999,17.240000000000002,4.0508999999999996e-08,7.518e-08,0.0,3.9,0.0
122400,279.34999999999997,0.67,12.221,16.92,4.0047e-08,7.294000000000002e-08,0.0,3.7,0.0
126000,281.15,0.55,11.924,15.48,3.796799999999999e-08,6.286e-08,0.0,2.8,0.0
129600,279.75,0.7,11.792,14.84,3.7044e-08,5.838e-08,0.0,2.4,0.0
133200,281.45,0.59,11.825,15.0,3.7275e-08,5.95e-08,0.0,2.5,0.0
136800,280.15,0.64,12.023,15.96,3.8661e-08,6.622000000000001e-08,0.0,3.1,0.0
140400,279.34999999999997,0.67,11.561,13.72,3.5427e-08,5.054e-08,0.0,1.7,0.0
144000,282.15,0.5,12.122,16.44,3.9353999999999996e-08,6.958e-08,0.0,3.4,0.0
147600,278.54999999999995,0.7,12.188,16.76,3.9816000000000004e-08,7.182e-08,0.0,3.6,0.0
151200,280.65,0.59,11.825,15.0,3.7275e-08,5.95e-08,0.1,2.5,0.0555
154800,278.84999999999997,0.7,11.825,15.0,3.7275e-08,5.95e-08,0.0,2.5,0.0
158400,279.95,0.67,12.056000000000001,16.12,3.8892e-08,6.734e-08,0.0,3.2,0.0
162000,279.25,0.66,12.749,19.48,4.3743000000000003e-08,9.086e-08,0.0,5.3,0.0
165600,281.04999999999995,0.53,12.419,17.88,4.1433000000000004e-08,7.965999999999999e-08,0.0,4.3,0.0
169200,279.75,0.56,12.353,17.56,4.0971e-08,7.741999999999999e-08,0.0,4.1,0.0
172800,279.04999999999995,0.59,11.924,15.48,3.796799999999999e-08,6.286e-08,0.0,2.8,0.0
176400,276.54999999999995,0.81,13.013,20.759999999999998,4.5591e-08,9.981999999999999e-08,0.0,6.1,0.0
180000,274.84999999999997,0.89,12.683,19.16,4.3280999999999996e-08,8.862e-08,1.2,5.1,1.3586399999999998
183600,274.25,0.91,12.749,19.48,4.3743000000000003e-08,9.086e-08,0.5,5.3,0.5882999999999999
187200,274.34999999999997,0.83,13.013,20.759999999999998,4.5591e-08,9.981999999999999e-08,0.2,6.1,0.27084
190800,274.54999999999995,0.78,13.64,23.8,4.998e-08,1.211e-07,0.0,8.0,0.0
194400,273.25,0.84,13.871,24.92,5.1597e-08,1.2894000000000002e-07,0.1,8.7,0.19314
198000,272.15,0.91,14.366,27.32,5.5061999999999994e-08,1.4574e-07,0.4,10.2,0.90576
201600,271.84999999999997,0.88,13.706,24.119999999999997,5.0441999999999996e-08,1.2334e-07,0.2,8.2,0.36407999999999996
205200,272.15,0.79,13.673,23.96,5.0211e-08,1.2222e-07,0.2,8.1,0.35964
208800,271.04999999999995,0.94,12.98,20.6,4.5360000000000004e-08,9.87e-08,0.6,6.0,0.7991999999999999
212400,270.65,0.96,13.178,21.560000000000002,4.6746e-08,1.0542e-07,2.4,6.6,3.5164799999999996
216000,269.95,0.97,13.475,23.0,4.8824999999999995e-08,1.155e-07,1.6,7.5,2.664
219600,269.65,0.96,14.861,29.72,5.8527000000000005e-08,1.6254e-07,0.4,11.7,1.0389599999999999
223200,269.54999999999995,0.93,13.343,22.36,4.7901e-08,1.1102e-07,0.2,7.1,0.31523999999999996
226800,269.65,0.93,13.046,20.92,4.5822e-08,1.0094000000000002e-07,0.2,6.2,0.27528
230400,269.75,0.94,13.673,23.96,5.0211e-08,1.2222e-07,0.6,8.1,1.0789199999999999
234000,269.45,0.95,13.574,23.48,4.9518e-08,1.1886e-07,0.8,7.8,1.38528
237600,270.15,0.94,13.475,23.0,4.8824999999999995e-08,1.155e-07,0.5,7.5,0.8325
241200,270.84999999999997,0.81,13.937000000000001,25.240000000000002,5.2059e-08,1.3118000000000001e-07,0.0,8.9,0.0
244800,270.84999999999997,0.83,14.927,30.040000000000003,5.898899999999999e-08,1.6478000000000002e-07,0.0,11.9,0.0
248400,271.04999999999995,0.86,14.465,27.8,5.5755e-08,1.491e-07,0.0,10.5,0.0
252000,271.04999999999995,0.96,14.465,27.8,5.5755e-08,1.491e-07,1.0,10.5,2.331
255600,273.54999999999995,0.9,13.574,23.48,4.9518e-08,1.1886e-07,1.2,7.8,2.0779199999999998
259200,274.95,0.78,13.838000000000001,24.759999999999998,5.1366e-08,1.2782e-07,1.7,8.6,3.24564
262800,274.54999999999995,0.8,14.102,26.04,5.3214e-08,1.3677999999999998e-07,0.7,9.4,1.46076
266400,275.04999999999995,0.72,13.772,24.44,5.0904e-08,1.2558000000000002e-07,0.1,8.4,0.18648
270000,274.25,0.78,13.838000000000001,24.759999999999998,5.1366e-08,1.2782e-07,0.1,8.6,0.19092
273600,274.15,0.76,13.112,21.240000000000002,4.6284e-08,1.0318000000000001e-07,0.2,6.4,0.2841600000000001
277200,273.65,0.73,13.178,21.560000000000002,4.6746e-08,1.0542e-07,0.2,6.6,0.29304
280800,273.65,0.77,13.508,23.16,4.9056e-08,1.1662e-07,0.1,7.6,0.16872
284400,272.34999999999997,0.89,13.64,23.8,4.998e-08,1.211e-07,0.3,8.0,0.5327999999999999
288000,272.75,0.84,12.815000000000001,19.8,4.4205000000000004e-08,9.31e-08,0.5,5.5,0.6105
291600,273.34999999999997,0.71,13.112,21.240000000000002,4.6284e-08,1.0318000000000001e-07,0.1,6.4,0.14208000000000004
295200,272.25,0.74,13.178,21.560000000000002,4.6746e-08,1.0542e-07,0.1,6.6,0.14652
298800,271.15,0.87,13.508,23.16,4.9056e-08,1.1662e-07,0.1,7.6,0.16872
302400,272.34999999999997,0.8,12.98,20.6,4.5360000000000004e-08,9.87e-08,0.1,6.0,0.1332
306000,272.65,0.76,12.847999999999999,19.96,4.4435999999999995e-08,9.421999999999999e-08,0.2,5.6,0.24863999999999997
309600,272.54999999999995,0.82,12.749,19.48,4.3743000000000003e-08,9.086e-08,0.1,5.3,0.11766
313200,272.84999999999997,0.77,12.617,18.84,4.2819e-08,8.638e-08,0.2,4.9,0.21756000000000003
316800,273.34999999999997,0.68,13.046,20.92,4.5822e-08,1.0094000000000002e-07,0.0,6.2,0.0
320400,272.34999999999997,0.88,12.518,18.36,4.2125999999999996e-08,8.302e-08,0.2,4.6,0.20423999999999998
324000,272.25,0.88,12.617,18.84,4.2819e-08,8.638e-08,0.3,4.9,0.32634
327600,272.04999999999995,0.92,12.749,19.48,4.3743000000000003e-08,9.086e-08,0.6,5.3,0.7059599999999999
331200,272.04999999999995,0.86,12.683,19.16,4.3280999999999996e-08,8.862e-08,0.2,5.1,0.22644
334800,271.75,0.94,12.584,18.68,4.2588e-08,8.526e-08,1.1,4.8,1.17216
338400,271.95,0.92,12.452,18.04,4.1664e-08,8.078e-08,0.1,4.4,0.09768000000000002
342000,271.75,0.93,12.286999999999999,17.240000000000002,4.0508999999999996e-08,7.518e-08,0.1,3.9,0.08658
345600,271.75,0.93,12.221,16.92,4.0047e-08,7.294000000000002e-08,0.0,3.7,0.0
349200,272.04999999999995,0.86,12.452,18.04,4.1664e-08,8.078e-08,0.0,4.4,0.0
352800,272.15,0.86,12.353,17.56,4.0971e-08,7.741999999999999e-08,0.0,4.1,0.0
356400,272.34999999999997,0.84,11.99,15.8,3.843e-08,6.510000000000001e-08,0.0,3.0,0.0
360000,272.75,0.8,11.99,15.8,3.843e-08,6.510000000000001e-08,0.0,3.0,0.0
363600,273.04999999999995,0.71,12.847999999999999,19.96,4.4435999999999995e-08,9.421999999999999e-08,0.0,5.6,0.0
367200,272.84999999999997,0.68,12.881,20.12,4.4667e-08,9.534e-08,0.0,5.7,0.0
370800,272.95,0.63,12.419,17.88,4.1433000000000004e-08,7.965999999999999e-08,0.0,4.3,0.0
374400,272.65,0.76,12.617,18.84,4.2819e-08,8.638e-08,0.0,4.9,0.0
378000,272.34999999999997,0.87,12.98,20.6,4.5360000000000004e-08,9.87e-08,0.6,6.0,0.7991999999999999
381600,272.65,0.91,12.881,20.12,4.4667e-08,9.534e-08,1.3,5.7,1.6450200000000001
385200,273.15,0.91,12.815000000000001,19.8,4.4205000000000004e-08,9.31e-08,1.5,5.5,1.8315000000000001
388800,274.34999999999997,0.86,12.617,18.84,4.2819e-08,8.638e-08,2.4,4.9,2.61072
392400,273.84999999999997,0.91,12.32,17.4,4.074e-08,7.63e-08,0.6,4.0,0.5327999999999999
396000,275.34999999999997,0.88,12.947,20.44,4.5129e-08,9.758e-08,0.5,5.9,0.6549
399600,275.84999999999997,0.86,12.881,20.12,4.4667e-08,9.534e-08,0.3,5.7,0.37962
403200,275.65,0.9,12.188,16.76,3.9816000000000004e-08,7.182e-08,0.5,3.6,0.3996
406800,276.45,0.91,12.716000000000001,19.32,4.3512e-08,8.974e-08,0.1,5.2,0.11544
410400,276.84999999999997,0.91,12.98,20.6,4.5360000000000004e-08,9.87e-08,0.5,6.0,0.666
414000,276.54999999999995,0.94,12.617,18.84,4.2819e-08,8.638e-08,0.1,4.9,0.10878000000000002
417600,276.75,0.93,12.485,18.2,4.1895e-08,8.19e-08,0.6,4.5,0.5993999999999999
421200,277.25,0.89,12.518,18.36,4.2125999999999996e-08,8.302e-08,0.1,4.6,0.10211999999999999
424800,277.84999999999997,0.82,12.584,18.68,4.2588e-08,8.526e-08,0.0,4.8,0.0
428400,276.25,0.89,12.485,18.2,4.1895e-08,8.19e-08,0.0,4.5,0.0
432000,278.04999999999995,0.87,12.089,16.28,3.9123e-08,6.846e-08,0.0,3.3,0.0
435600,275.65,0.92,12.089,16.28,3.9123e-08,6.846e-08,0.0,3.3,0.0
439200,276.45,0.9,11.924,15.48,3.796799999999999e-08,6.286e-08,0.0,2.8,0.0
442800,277.04999999999995,0.94,12.089,16.28,3.9123e-08,6.846e-08,0.0,3.3,0.0
446400,275.65,0.87,12.452,18.04,4.1664e-08,8.078e-08,0.0,4.4,0.0
450000,275.25,0.9,12.353,17.56,4.0971e-08,7.741999999999999e-08,0.0,4.1,0.0
453600,275.34999999999997,0.86,12.286999999999999,17.240000000000002,4.0508999999999996e-08,7.518e-08,0.0,3.9,0.0
457200,275.84999999999997,0.8,12.155000000000001,16.6,3.9585e-08,7.07e-08,0.0,3.5,0.0
460800,275.84999999999997,0.82,12.254,17.08,4.0278e-08,7.406e-08,0.0,3.8,0.0
464400,276.04999999999995,0.81,12.056000000000001,16.12,3.8892e-08,6.734e-08,0.0,3.2,0.0
468000,276.34999999999997,0.82,11.66,14.2,3.612e-08,5.39e-08,0.0,2.0,0.0
471600,276.75,0.79,11.693,14.36,3.6351e-08,5.502e-08,0.0,2.1,0.0
475200,276.95,0.77,11.66,14.2,3.612e-08,5.39e-08,0.0,2.0,0.0
478800,276.95,0.8,11.594000000000001,13.88,3.5658e-08,5.166000000000001e-08,0.0,1.8,0.0
482400,275.95,0.83,11.693,14.36,3.6351e-08,5.502e-08,0.0,2.1,0.0
486000,275.45,0.88,11.363,12.76,3.4041e-08,4.382e-08,0.0,1.1,0.0
489600,275.65,0.86,11.495000000000001,13.4,3.4965e-08,4.83e-08,0.0,1.5,0.0
493200,275.65,0.89,11.264,12.280000000000001,3.3348e-08,4.046e-08,0.0,0.8,0.0
496800,277.95,0.68,11.693,14.36,3.6351e-08,5.502e-08,0.0,2.1,0.0
500400,276.95,0.75,11.363,12.76,3.4041e-08,4.382e-08,0.0,1.1,0.0
504000,278.75,0.65,11.792,14.84,3.7044e-08,5.838e-08,0.0,2.4,0.0
507600,279.15,0.63,12.188,16.76,3.9816000000000004e-08,7.182e-08,0.0,3.6,0.0
511200,277.84999999999997,0.68,12.32,17.4,4.074e-08,7.63e-08,0.0,4.0,0.0
514800,278.25,0.65,12.023,15.96,3.8661e-08,6.622000000000001e-08,0.0,3.1,0.0
518400,279.75,0.57,12.584,18.68,4.2588e-08,8.526e-08,0.0,4.8,0.0
522000,279.65,0.56,13.112,21.240000000000002,4.6284e-08,1.0318000000000001e-07,0.0,6.4,0.0
525600,278.84999999999997,0.6,12.254,17.08,4.0278e-08,7.406e-08,0.0,3.8,0.0
529200,278.75,0.6,12.056000000000001,16.12,3.8892e-08,6.734e-08,0.0,3.2,0.0
532800,278.75,0.6,11.693,14.36,3.6351e-08,5.502e-08,0.0,2.1,0.0
536400,277.65,0.66,11.626999999999999,14.04,3.5889e-08,5.278e-08,0.0,1.9,0.0
540000,277.95,0.72,12.155000000000001,16.6,3.9585e-08,7.07e-08,0.0,3.5,0.0
543600,277.75,0.72,12.221,16.92,4.0047e-08,7.294000000000002e-08,0.0,3.7,0.0
547200,277.15,0.73,12.188,16.76,3.9816000000000004e-08,7.182e-08,0.0,3.6,0.0
550800,277.75,0.68,12.122,16.44,3.9353999999999996e-08,6.958e-08,0.0,3.4,0.0
554400,275.84999999999997,0.75,12.056000000000001,16.12,3.8892e-08,6.734e-08,0.0,3.2,0.0
558000,275.75,0.72,12.056000000000001,16.12,3.8892e-08,6.734e-08,0.0,3.2,0.0
561600,278.84999999999997,0.51,12.65,19.0,4.305e-08,8.75e-08,0.0,5.0,0.0
565200,278.45,0.52,12.65,19.0,4.305e-08,8.75e-08,0.0,5.0,0.0
568800,279.45,0.46,12.551,18.52,4.2357e-08,8.414e-08,0.0,4.7,0.0
572400,279.75,0.43,13.079,21.08,4.6053e-08,1.0206e-07,0.0,6.3,0.0
576000,279.45,0.48,13.409,22.68,4.8363e-08,1.1326e-07,0.0,7.3,0.0
579600,278.84999999999997,0.56,13.112,21.240000000000002,4.6284e-08,1.0318000000000001e-07,0.0,6.4,0.0
583200,278.54999999999995,0.58,13.574,23.48,4.9518e-08,1.1886e-07,1.3,7.8,2.25108
586800,279.75,0.52,13.739,24.28,5.0673000000000006e-08,1.2446000000000002e-07,0.0,8.3,0.0
590400,279.95,0.53,13.508,23.16,4.9056e-08,1.1662e-07,0.0,7.6,0.0
594000,280.34999999999997,0.52,13.97,25.4,5.229e-08,1.323e-07,0.0,9.0,0.0
597600,280.04999999999995,0.54,14.531,28.12,5.6217e-08,1.5134e-07,0.0,10.7,0.0
601200,279.65,0.58,13.673,23.96,5.0211e-08,1.2222e-07,0.2,8.1,0.35964
604800,280.25,0.58,14.102,26.04,5.3214e-08,1.3677999999999998e-07,0.0,9.4,0.0
608400,280.25,0.57,13.904,25.080000000000002,5.1828e-08,1.3006000000000001e-07,0.0,8.8,0.0
612000,280.54999999999995,0.56,13.211,21.72,4.6977e-08,1.0654e-07,0.0,6.7,0.0
615600,278.84999999999997,0.63,12.518,18.36,4.2125999999999996e-08,8.302e-08,0.0,4.6,0.0
619200,277.65,0.82,13.046,20.92,4.5822e-08,1.0094000000000002e-07,0.7,6.2,0.96348
622800,277.34999999999997,0.81,12.815000000000001,19.8,4.4205000000000004e-08,9.31e-08,0.0,5.5,0.0
626400,276.84999999999997,0.75,13.541,23.32,4.9287e-08,1.1774e-07,0.0,7.7,0.0
630000,277.15,0.66,13.079,21.08,4.6053e-08,1.0206e-07,0.0,6.3,0.0
633600,276.25,0.7,13.574,23.48,4.9518e-08,1.1886e-07,0.0,7.8,0.0
637200,275.65,0.66,12.749,19.48,4.3743000000000003e-08,9.086e-08,0.0,5.3,0.0
640800,276.45,0.57,13.046,20.92,4.5822e-08,1.0094000000000002e-07,0.0,6.2,0.0
644400,275.45,0.67,13.442,22.840000000000003,4.8594e-08,1.1438000000000002e-07,0.0,7.4,0.0
648000,276.34999999999997,0.56,12.914,20.28,4.4897999999999996e-08,9.645999999999999e-08,0.0,5.8,0.0
651600,274.84999999999997,0.74,14.993,30.36,5.9451e-08,1.6702e-07,0.0,12.1,0.0
655200,275.34999999999997,0.69,14.3,27.0,5.4600000000000006e-08,1.435e-07,0.0,10.0,0.0
658800,273.84999999999997,0.85,14.168,26.36,5.3676e-08,1.3901999999999998e-07,0.3,9.6,0.63936
662400,274.34999999999997,0.79,12.947,20.44,4.5129e-08,9.758e-08,0.1,5.9,0.13098
666000,273.75,0.85,13.739,24.28,5.0673000000000006e-08,1.2446000000000002e-07,0.3,8.3,0.55278
669600,273.34999999999997,0.88,14.036,25.72,5.2751999999999995e-08,1.3453999999999999e-07,0.3,9.2,0.6127199999999999
673200,272.95,0.93,13.871,24.92,5.1597e-08,1.2894000000000002e-07,0.9,8.7,1.73826
676800,272.95,0.92,14.432,27.64,5.5524e-08,1.4798e-07,1.1,10.4,2.53968
680400,272.84999999999997,0.93,14.069,25.880000000000003,5.2983000000000005e-08,1.3566e-07,0.8,9.3,1.6516800000000003
684000,273.25,0.87,14.63,28.6,5.6910000000000005e-08,1.547e-07,1.8,11.0,4.3956
687600,273.34999999999997,0.86,14.498000000000001,27.96,5.5986e-08,1.5022e-07,0.4,10.6,0.94128
691200,273.34999999999997,0.88,14.333,27.16,5.4831e-08,1.4462e-07,0.6,10.1,1.3453199999999998
694800,274.95,0.66,15.059000000000001,30.680000000000003,5.9913e-08,1.6926000000000002e-07,0.1,12.3,0.27306
698400,275.45,0.63,14.234,26.68,5.4138e-08,1.4125999999999998e-07,0.0,9.8,0.0
702000,275.84999999999997,0.58,14.069,25.880000000000003,5.2983000000000005e-08,1.3566e-07,0.0,9.3,0.0
705600,273.54999999999995,0.85,14.498000000000001,27.96,5.5986e-08,1.5022e-07,0.1,10.6,0.23532
709200,274.54999999999995,0.74,14.696,28.919999999999998,5.7372e-08,1.5693999999999997e-07,0.2,11.2,0.49727999999999994
712800,275.75,0.56,14.597000000000001,28.44,5.667900000000001e-08,1.5358e-07,0.1,10.9,0.24198000000000003
716400,275.54999999999995,0.54,13.937000000000001,25.240000000000002,5.2059e-08,1.3118000000000001e-07,0.0,8.9,0.0
720000,275.34999999999997,0.52,13.607,23.64,4.9749e-08,1.1998e-07,0.0,7.9,0.0
723600,274.65,0.63,12.551,18.52,4.2357e-08,8.414e-08,0.0,4.7,0.0
727200,274.15,0.67,12.286999999999999,17.240000000000002,4.0508999999999996e-08,7.518e-08,0.0,3.9,0.0
730800,274.45,0.65,12.452,18.04,4.1664e-08,8.078e-08,0.0,4.4,0.0
734400,274.04999999999995,0.66,12.386,17.72,4.1202e-08,7.854e-08,0.0,4.2,0.0
738000,273.65,0.65,12.32,17.4,4.074e-08,7.63e-08,0.0,4.0,0.0
741600,272.75,0.63,12.089,16.28,3.9123e-08,6.846e-08,0.0,3.3,0.0
745200,273.04999999999995,0.5,12.386,17.72,4.1202e-08,7.854e-08,0.0,4.2,0.0
748800,272.54999999999995,0.51,12.221,16.92,4.0047e-08,7.294000000000002e-08,0.0,3.7,0.0
752400,272.65,0.53,12.32,17.4,4.074e-08,7.63e-08,0.0,4.0,0.0
756000,271.34999999999997,0.61,12.254,17.08,4.0278e-08,7.406e-08,0.0,3.8,0.0
759600,271.45,0.62,12.221,16.92,4.0047e-08,7.294000000000002e-08,0.0,3.7,0.0
763200,270.75,0.66,12.452,18.04,4.1664e-08,8.078e-08,0.0,4.4,0.0
766800,271.45,0.62,12.386,17.72,4.1202e-08,7.854e-08,0.0,4.2,0.0
770400,271.25,0.62,12.353,17.56,4.0971e-08,7.741999999999999e-08,0.0,4.1,0.0
774000,271.25,0.64,12.518,18.36,4.2125999999999996e-08,8.302e-08,0.0,4.6,0.0
777600,271.75,0.62,12.353,17.56,4.0971e-08,7.741999999999999e-08,0.0,4.1,0.0
781200,271.34999999999997,0.62,12.419,17.88,4.1433000000000004e-08,7.965999999999999e-08,0.0,4.3,0.0
784800,271.25,0.64,12.353,17.56,4.0971e-08,7.741999999999999e-08,0.0,4.1,0.0
788400,270.75,0.65,12.353,17.56,4.0971e-08,7.741999999999999e-08,0.0,4.1,0.0
792000,270.84999999999997,0.66,12.386,17.72,4.1202e-08,7.854e-08,0.0,4.2,0.0
795600,271.84999999999997,0.66,12.32,17.4,4.074e-08,7.63e-08,0.0,4.0,0.0
799200,271.45,0.67,12.254,17.08,4.0278e-08,7.406e-08,0.0,3.8,0.0
802800,271.54999999999995,0.66,12.485,18.2,4.1895e-08,8.19e-08,0.0,4.5,0.0
806400,271.75,0.63,12.386,17.72,4.1202e-08,7.854e-08,0.0,4.2,0.0
810000,271.04999999999995,0.67,12.485,18.2,4.1895e-08,8.19e-08,0.0,4.5,0.0
813600,271.25,0.68,12.419,17.88,4.1433000000000004e-08,7.965999999999999e-08,0.0,4.3,0.0
817200,272.84999999999997,0.61,12.485,18.2,4.1895e-08,8.19e-08,0.0,4.5,0.0
820800,272.65,0.62,12.188,16.76,3.9816000000000004e-08,7.182e-08,0.0,3.6,0.0
824400,274.25,0.61,12.254,17.08,4.0278e-08,7.406e-08,0.0,3.8,0.0
828000,274.45,0.72,12.286999999999999,17.240000000000002,4.0508999999999996e-08,7.518e-08,0.0,3.9,0.0
831600,274.34999999999997,0.72,12.254,17.08,4.0278e-08,7.406e-08,0.0,3.8,0.0
835200,274.84999999999997,0.73,12.286999999999999,17.240000000000002,4.0508999999999996e-08,7.518e-08,0.0,3.9,0.0
838800,272.84999999999997,0.75,12.188,16.76,3.9816000000000004e-08,7.182e-08,0.0,3.6,0.0
842400,272.95,0.82,12.122,16.44,3.9353999999999996e-08,6.958e-08,0.0,3.4,0.0
846000,272.84999999999997,0.86,12.056000000000001,16.12,3.8892e-08,6.734e-08,0.1,3.2,0.07104000000000002
849600,271.45,0.88,11.759,14.68,3.6813e-08,5.726e-08,0.0,2.3,0.0
853200,270.54999999999995,0.87,11.725999999999999,14.52,3.6581999999999996e-08,5.614e-08,0.0,2.2,0.0
856800,271.75,0.75,11.825,15.0,3.7275e-08,5.95e-08,0.0,2.5,0.0
860400,271.95,0.75,11.693,14.36,3.6351e-08,5.502e-08,0.0,2.1,0.0
864000,275.65,0.47,11.924,15.48,3.796799999999999e-08,6.286e-08,0.0,2.8,0.0
867600,275.25,0.49,12.056000000000001,16.12,3.8892e-08,6.734e-08,0.0,3.2,0.0
871200,276.75,0.41,13.145,21.4,4.6514999999999997e-08,1.043e-07,0.0,6.5,0.0
874800,276.45,0.48,12.881,20.12,4.4667e-08,9.534e-08,0.0,5.7,0.0
878400,276.75,0.41,11.99,15.8,3.843e-08,6.510000000000001e-08,0.0,3.0,0.0
882000,276.34999999999997,0.4,12.485,18.2,4.1895e-08,8.19e-08,0.0,4.5,0.0
885600,276.45,0.42,12.98,20.6,4.5360000000000004e-08,9.87e-08,0.0,6.0,0.0
889200,276.65,0.43,13.046,20.92,4.5822e-08,1.0094000000000002e-07,0.0,6.2,0.0
892800,276.75,0.48,13.046,20.92,4.5822e-08,1.0094000000000002e-07,0.0,6.2,0.0
896400,277.65,0.5,12.65,19.0,4.305e-08,8.75e-08,0.0,5.0,0.0
900000,277.45,0.5,12.749,19.48,4.3743000000000003e-08,9.086e-08,0.0,5.3,0.0
903600,276.84999999999997,0.53,13.277000000000001,22.04,4.7439e-08,1.0878e-07,0.0,6.9,0.0
907200,277.54999999999995,0.54,13.739,24.28,5.0673000000000006e-08,1.2446000000000002e-07,0.0,8.3,0.0
910800,278.15,0.53,13.673,23.96,5.0211e-08,1.2222e-07,0.0,8.1,0.0
914400,279.15,0.52,13.805,24.6,5.1134999999999994e-08,1.2670000000000002e-07,0.0,8.5,0.0
918000,277.34999999999997,0.72,12.551,18.52,4.2357e-08,8.414e-08,0.0,4.7,0.0
921600,277.95,0.75,12.716000000000001,19.32,4.3512e-08,8.974e-08,0.3,5.2,0.34632
925200,278.15,0.73,12.98,20.6,4.5360000000000004e-08,9.87e-08,0.0,6.0,0.0
928800,278.04999999999995,0.71,12.716000000000001,19.32,4.3512e-08,8.974e-08,0.0,5.2,0.0
932400,277.34999999999997,0.77,14.168,26.36,5.3676e-08,1.3901999999999998e-07,0.3,9.6,0.63936
936000,276.54999999999995,0.82,13.343,22.36,4.7901e-08,1.1102e-07,0.1,7.1,0.15761999999999998
939600,276.04999999999995,0.85,12.617,18.84,4.2819e-08,8.638e-08,0.2,4.9,0.21756000000000003
943200,275.65,0.86,12.749,19.48,4.3743000000000003e-08,9.086e-08,0.4,5.3,0.47064
946800,275.15,0.88,12.617,18.84,4.2819e-08,8.638e-08,0.3,4.9,0.32634
950400,275.15,0.88,12.881,20.12,4.4667e-08,9.534e-08,0.3,5.7,0.37962
954000,274.65,0.88,13.079,21.08,4.6053e-08,1.0206e-07,0.5,6.3,0.6993
957600,274.75,0.87,13.574,23.48,4.9518e-08,1.1886e-07,0.2,7.8,0.34632
