Time [s],Temp [C],RH [%],h_t_w,h_m_w
6631200.0,276.45,0.44,22.68,1.1212467e-07
6634800.0,275.34999999999997,0.44,13.210999,4.6209522e-08
6638400.0,274.54999999999995,0.45,19.639999,9.0186631e-08
6642000.0,273.95,0.49,12.221,3.917409e-08
6645600.0,273.65,0.65,16.92,7.1224243e-08
6649200.0,273.75,0.65,19.639999,8.9736986e-08
6652800.0,275.25,0.51,19.48,8.867044e-08
6656400.0,274.75,0.54,18.84,8.4670987e-08
6660000.0,274.25,0.65,19.16,8.6739298e-08
6663600.0,273.65,0.68,13.145,4.5460975e-08
6667200.0,273.65,0.72,18.68,8.3180858e-08
6670800.0,273.25,0.73,18.84,8.4273545e-08
6674400.0,272.75,0.75,17.559999,7.5442927e-08
6678000.0,274.04999999999995,0.67,17.08,7.2062136e-08
6681600.0,275.25,0.59,12.254,3.9342133e-08
6685200.0,276.45,0.54,12.65,4.2198266e-08
6688800.0,277.45,0.49,20.6,9.7087508e-08
6692400.0,278.84999999999997,0.43,22.360001,1.0952495e-07
6696000.0,278.84999999999997,0.45,13.805,5.0651739e-08
6699600.0,278.75,0.43,23.639999,1.188461e-07
6703200.0,279.25,0.37,13.475,4.834957e-08
6706800.0,278.54999999999995,0.38,13.079,4.5670575e-08
6710400.0,278.75,0.35,13.277,4.6949861e-08
6714000.0,277.04999999999995,0.4,19.32,8.8866159e-08
6717600.0,276.15,0.46,18.040001,7.9599438e-08
6721200.0,274.65,0.59,15.48,6.1778877e-08
6724800.0,274.95,0.67,16.120001,6.5891541e-08
6728400.0,274.95,0.77,14.84,5.7174621e-08
6732000.0,274.45,0.87,15.8,6.375587e-08
6735600.0,273.34999999999997,0.91,15.32,6.0376493e-08
6739200.0,273.34999999999997,0.94,11.264,3.2505991e-08
6742800.0,273.75,0.96,12.28,3.9438419e-08
6746400.0,275.25,0.85,13.08,4.4950035e-08
6750000.0,273.95,0.83,13.88,5.0637915e-08
6753600.0,276.54999999999995,0.72,13.72,4.9351158e-08
6757200.0,275.95,0.58,11.495,3.4403808e-08
6760800.0,274.75,0.64,11.825,3.6612498e-08
6764400.0,275.54999999999995,0.63,15.0,5.8237283e-08
6768000.0,277.25,0.59,13.24,4.628723e-08
6771600.0,278.65,0.55,12.44,4.0996195e-08
6775200.0,279.54999999999995,0.5,14.2,5.3359695e-08
6778800.0,282.04999999999995,0.5,14.68,5.6833741e-08
6782400.0,282.54999999999995,0.5,14.52,5.6123941e-08
6786000.0,282.84999999999997,0.51,15.64,6.4053204e-08
6789600.0,284.65,0.49,15.8,6.5230331e-08
6793200.0,283.04999999999995,0.5,13.56,4.9773142e-08
6796800.0,283.34999999999997,0.47,13.88,5.1792963e-08
6800400.0,281.75,0.51,17.24,7.5437974e-08
6804000.0,280.04999999999995,0.57,18.200001,8.180627e-08
6807600.0,278.84999999999997,0.69,16.92,7.2501507e-08
6811200.0,278.75,0.71,15.0,5.8937683e-08
6814800.0,277.75,0.78,16.92,7.2229753e-08
6818400.0,276.95,0.85,16.6,6.9808777e-08
6822000.0,276.75,0.86,16.120001,6.6336526e-08
6825600.0,276.54999999999995,0.87,15.16,5.9681852e-08
6829200.0,276.15,0.9,11.66,3.5540271e-08
6832800.0,275.75,0.93,14.36,5.4073716e-08
6836400.0,275.75,0.95,13.4,4.7413792e-08
6840000.0,275.84999999999997,0.95,17.559999,7.5999495e-08
6843600.0,275.65,0.96,14.84,5.7325618e-08
6847200.0,275.65,0.96,16.120001,6.60851e-08
6850800.0,275.34999999999997,0.98,16.6,6.938248e-08
6854400.0,276.54999999999995,0.93,13.88,5.0652766e-08
6858000.0,277.54999999999995,0.88,17.08,7.287133e-08
6861600.0,277.45,0.88,18.040001,7.9715356e-08
6865200.0,277.65,0.87,16.76,7.0852835e-08
6868800.0,277.95,0.89,16.280001,6.7577375e-08
6872400.0,280.15,0.79,17.559999,7.648849e-08
6876000.0,279.95,0.79,18.200001,8.1431104e-08
6879600.0,280.15,0.79,17.719999,7.8045339e-08
6883200.0,282.04999999999995,0.63,15.48,6.2500114e-08
6886800.0,280.34999999999997,0.45,15.16,6.0602659e-08
6890400.0,278.84999999999997,0.49,12.98,4.5126288e-08
6894000.0,277.34999999999997,0.53,12.584,4.2185512e-08
6897600.0,276.04999999999995,0.59,15.16,5.9786259e-08
6901200.0,275.34999999999997,0.62,12.089,3.8438891e-08
6904800.0,274.15,0.68,11.66,3.5415756e-08
6908400.0,272.95,0.71,11.462,3.3936942e-08
6912000.0,272.15,0.74,13.24,4.5934424e-08
6915600.0,273.45,0.69,13.24,4.582574e-08
6919200.0,271.95,0.74,15.0,5.8014795e-08
6922800.0,270.45,0.81,12.92,4.3624148e-08
6926400.0,270.45,0.83,11.594,3.4459767e-08
6930000.0,269.34999999999997,0.88,11.759,3.5575955e-08
6933600.0,269.84999999999997,0.9,11.231,3.1899063e-08
6937200.0,272.25,0.82,11.297,3.2392517e-08
6940800.0,274.25,0.74,11.429,3.3522561e-08
6944400.0,276.15,0.69,11.264,3.2592336e-08
6948000.0,277.25,0.58,12.92,4.4167081e-08
6951600.0,278.34999999999997,0.55,12.92,4.4309019e-08
6955200.0,278.95,0.51,15.48,6.2175801e-08
6958800.0,278.75,0.53,18.360001,8.2259199e-08
6962400.0,277.84999999999997,0.61,19.48,8.9975259e-08
6966000.0,277.04999999999995,0.7,20.76,9.8590341e-08
6969600.0,276.34999999999997,0.77,20.119999,9.3946646e-08
6973200.0,275.45,0.87,20.76,9.8160548e-08
6976800.0,274.54999999999995,0.96,18.52,8.252367e-08
6980400.0,273.25,1.0,17.880001,7.7923637e-08
6984000.0,272.54999999999995,1.0,16.120001,6.5620341e-08
6987600.0,272.65,1.0,11.627,3.4900182e-08
6991200.0,273.04999999999995,1.0,11.528,3.4236407e-08
6994800.0,273.04999999999995,1.0,11.462,3.3827003e-08
6998400.0,273.15,1.0,11.495,3.4051972e-08
7002000.0,273.15,1.0,11.8,3.6141898e-08
7005600.0,272.75,1.0,14.04,5.1416965e-08
7009200.0,272.84999999999997,1.0,15.32,6.0074484e-08
7012800.0,272.75,1.0,15.8,6.3362585e-08
7016400.0,272.65,1.0,13.72,4.917662e-08
7020000.0,272.45,1.0,13.24,4.5893675e-08
7023600.0,272.65,1.0,11.33,3.2868726e-08
7027200.0,272.84999999999997,0.94,13.08,4.480421e-08
7030800.0,275.45,0.72,13.88,5.0281276e-08
7034400.0,276.45,0.59,15.96,6.4947912e-08
7038000.0,277.54999999999995,0.56,18.52,8.2765382e-08
7041600.0,277.75,0.54,19.639999,9.0767749e-08
7045200.0,278.25,0.49,19.0,8.6397002e-08
7048800.0,279.15,0.48,18.68,8.4307537e-08
7052400.0,279.15,0.42,18.84,8.5637936e-08
7056000.0,278.65,0.4,18.52,8.3417177e-08
7059600.0,277.54999999999995,0.38,18.360001,8.2187789e-08
7063200.0,276.15,0.47,18.360001,8.1925833e-08
7066800.0,275.04999999999995,0.59,16.6,6.9484038e-08
7070400.0,274.84999999999997,0.59,16.76,7.0357771e-08
7074000.0,273.25,0.66,16.76,7.0316474e-08
7077600.0,273.25,0.69,15.16,5.9071947e-08
7081200.0,273.04999999999995,0.72,14.68,5.5797752e-08
7084800.0,271.65,0.77,14.52,5.4674036e-08
7088400.0,271.25,0.86,11.528,3.4135034e-08
7092000.0,270.54999999999995,0.9,11.396,3.3199385e-08
7095600.0,270.84999999999997,0.91,11.264,3.2237008e-08
7099200.0,270.65,0.89,11.132,3.1371837e-08
7102800.0,270.84999999999997,0.85,12.28,3.9123737e-08
7106400.0,270.95,0.82,13.08,4.4565343e-08
7110000.0,273.34999999999997,0.62,11.429,3.339332e-08
7113600.0,274.54999999999995,0.5,12.6,4.162186e-08
7117200.0,275.25,0.45,13.4,4.7247198e-08
7120800.0,276.15,0.44,12.023,3.78961e-08
7124400.0,275.54999999999995,0.46,12.122,3.8677154e-08
7128000.0,276.04999999999995,0.4,12.419,4.0648978e-08
7131600.0,277.54999999999995,0.35,17.4,7.4965804e-08
7135200.0,277.34999999999997,0.31,12.353,4.0431022e-08
7138800.0,276.25,0.33,12.65,4.2457913e-08
7142400.0,275.95,0.36,12.584,4.1867768e-08
7146000.0,275.45,0.37,12.254,3.9562124e-08
7149600.0,274.45,0.4,12.023,3.7918323e-08
7153200.0,273.65,0.44,15.8,6.3662284e-08
7156800.0,273.84999999999997,0.47,15.64,6.2419787e-08
7160400.0,273.45,0.5,16.92,7.120326e-08
7164000.0,273.25,0.52,15.0,5.8014795e-08
7167600.0,272.84999999999997,0.56,15.32,6.0163345e-08
7171200.0,272.54999999999995,0.57,11.627,3.493118e-08
7174800.0,273.45,0.54,13.72,4.9147516e-08
7178400.0,272.25,0.57,11.759,3.5894097e-08
7182000.0,273.95,0.54,11.891,3.6664662e-08
7185600.0,273.54999999999995,0.54,12.518,4.1135078e-08
7189200.0,273.54999999999995,0.53,12.782,4.2889003e-08
7192800.0,274.15,0.52,12.221,3.9058893e-08
7196400.0,274.95,0.51,12.749,4.2739206e-08
7200000.0,276.04999999999995,0.47,12.683,4.238737e-08
7203600.0,276.54999999999995,0.47,13.145,4.5701633e-08
7207200.0,278.04999999999995,0.47,13.409,4.758677e-08
7210800.0,278.75,0.45,13.046,4.5283819e-08
7214400.0,278.54999999999995,0.42,13.772,5.0408325e-08
7218000.0,279.15,0.39,13.541,4.8778805e-08
7221600.0,279.25,0.38,13.739,5.0237684e-08
7225200.0,278.75,0.39,13.574,4.9106799e-08
7228800.0,277.65,0.4,13.177999,4.6290815e-08
7232400.0,277.15,0.4,12.881,4.4091127e-08
7236000.0,275.54999999999995,0.45,12.419,4.0839367e-08
7239600.0,274.45,0.49,13.244,4.63147e-08
7243200.0,273.84999999999997,0.5,12.254,3.9388471e-08
7246800.0,273.75,0.52,12.188,3.886796e-08
7250400.0,272.65,0.56,12.155,3.8631072e-08
7254000.0,272.65,0.57,11.561,3.446111e-08
7257600.0,270.54999999999995,0.62,11.726,3.558462e-08
7261200.0,269.75,0.73,11.66,3.4916656e-08
7264800.0,269.65,0.73,11.33,3.2605602e-08
7268400.0,270.84999999999997,0.7,11.363,3.2818551e-08
7272000.0,270.34999999999997,0.62,11.462,3.3606877e-08
7275600.0,269.34999999999997,0.68,11.99,3.7127535e-08
7279200.0,269.04999999999995,0.71,11.495,3.36791e-08
7282800.0,271.75,0.63,11.429,3.3204216e-08
7286400.0,275.15,0.49,11.495,3.3921072e-08
7290000.0,275.84999999999997,0.46,12.65,4.2185892e-08
7293600.0,276.75,0.45,13.013,4.4767596e-08
7297200.0,277.45,0.43,13.079,4.534029e-08
7300800.0,277.84999999999997,0.42,13.244,4.6572275e-08
7304400.0,278.45,0.4,12.65,4.2519677e-08
7308000.0,278.04999999999995,0.39,12.716,4.3050871e-08
7311600.0,278.45,0.4,12.65,4.2544379e-08
7315200.0,277.54999999999995,0.42,12.683,4.2822322e-08
7318800.0,276.84999999999997,0.42,12.683,4.2710575e-08
7322400.0,274.95,0.47,12.386,4.0576193e-08
7326000.0,273.54999999999995,0.53,11.792,3.6279147e-08
7329600.0,273.34999999999997,0.58,11.957,3.7256491e-08
7333200.0,273.95,0.56,11.957,3.7234507e-08
7336800.0,273.84999999999997,0.58,11.792,3.6172622e-08
7340400.0,273.75,0.62,11.924,3.7063963e-08
7344000.0,273.54999999999995,0.64,11.891,3.6827608e-08
7347600.0,272.84999999999997,0.65,12.155,3.8608292e-08
7351200.0,272.54999999999995,0.61,12.254,3.9203044e-08
7354800.0,272.15,0.6,12.386,4.0066798e-08
7358400.0,271.54999999999995,0.62,12.089,3.800001e-08
7362000.0,270.54999999999995,0.64,11.858,3.6364593e-08
7365600.0,270.54999999999995,0.64,11.924,3.6703092e-08
7369200.0,271.54999999999995,0.59,11.759,3.558657e-08
7372800.0,272.84999999999997,0.5,11.528,3.4124895e-08
7376400.0,273.75,0.41,11.495,3.4031842e-08
7380000.0,274.65,0.4,11.759,3.5925872e-08
7383600.0,274.95,0.37,11.825,3.6473228e-08
7387200.0,274.95,0.38,11.594,3.4921765e-08
7390800.0,276.34999999999997,0.38,11.594,3.4921765e-08
7394400.0,276.65,0.37,11.561,3.4838045e-08
7398000.0,276.75,0.37,11.495,3.4413848e-08
7401600.0,276.34999999999997,0.37,11.528,3.4651311e-08
7405200.0,275.75,0.38,14.84,5.7409466e-08
7408800.0,273.15,0.4,14.68,5.6209394e-08
7412400.0,271.04999999999995,0.57,11.627,3.4962174e-08
7416000.0,270.95,0.57,11.363,3.2955992e-08
7419600.0,269.65,0.61,11.693,3.5181884e-08
7423200.0,269.25,0.63,11.693,3.5045595e-08
7426800.0,269.1803102274082,0.629508196721311,11.627,3.4558759e-08
7430400.0,269.07404736193826,0.629016393442623,11.6336,3.4595988e-08
7434000.0,268.93333921231743,0.6285245901639339,11.6435,3.4651276e-08
7437600.0,268.760313587273,0.628032786885246,11.6501,3.4681168e-08
7441200.0,268.5570982955322,0.6275409836065571,11.6567,3.4707899e-08
7444800.0,268.3258211458225,0.627049180327869,11.6633,3.473145e-08
7448400.0,268.068609946871,0.62655737704918,11.6732,3.477399e-08
7452000.0,267.7875925074051,0.626065573770492,11.6798,3.4791125e-08
7455600.0,267.48489663615203,0.6255737704918031,11.6864,3.4806092e-08
7459200.0,267.1626501418391,0.625081967213115,11.6963,3.483995e-08
7462800.0,266.8229808331936,0.624590163934426,11.7029,3.4850519e-08
7466400.0,266.4680165189428,0.624098360655738,11.7095,3.4858886e-08
7470000.0,266.09988500781407,0.6236065573770491,11.7194,3.4888156e-08
7473600.0,265.72071410853465,0.623114754098361,11.726,3.4893127e-08
7477200.0,265.3326316298318,0.622622950819672,11.7326,3.4896928e-08
7480800.0,264.9377653804328,0.622131147540984,11.7392,3.4899553e-08
7484400.0,264.53824316906497,0.6216393442622951,11.7491,3.4924021e-08
7488000.0,264.1361928044556,0.621147540983607,11.7557,3.4925325e-08
7491600.0,263.733742095332,0.620655737704918,11.7623,3.4926508e-08
7495200.0,263.33301885042147,0.62016393442623,11.7722,3.4948382e-08
7498800.0,262.9361508784512,0.619672131147541,11.7788,3.4949299e-08
7502400.0,262.5452659881486,0.619180327868852,11.7854,3.4951171e-08
7506000.0,262.1624919882409,0.618688524590164,11.792,3.4952922e-08
7509600.0,261.7899566874554,0.618196721311475,11.8019,3.4976331e-08
7513200.0,261.4297878945194,0.617704918032787,11.8085,3.4979983e-08
7516800.0,261.0841134181602,0.617213114754098,11.8151,3.4984605e-08
7520400.0,260.755061067105,0.61672131147541,11.825,3.5011901e-08
7524000.0,260.44475865008116,0.616229508196721,11.8316,3.5020619e-08
7527600.0,260.15533397581606,0.615737704918033,11.8382,3.5029249e-08
7531200.0,259.88891485303685,0.615245901639344,11.8481,3.5063763e-08
7534800.0,259.6476290904709,0.614754098360656,11.8547,3.5077633e-08
7538400.0,259.43360449684536,0.614262295081967,11.8613,3.5094697e-08
7542000.0,259.2489688808877,0.613770491803279,11.8679,3.5113874e-08
7545600.0,259.09585005132516,0.61327868852459,11.8778,3.5158941e-08
7549200.0,258.97637581688497,0.612786885245902,11.8844,3.5185654e-08
7552800.0,258.8926739862945,0.6122950819672129,11.891,3.5215617e-08
7556400.0,258.84687236828097,0.611803278688525,11.9009,3.5270393e-08
7560000.0,258.8410987715717,0.611311475409836,11.9075,3.5309093e-08
7563600.0,258.877481004894,0.610819672131148,11.9141,3.5351086e-08
7567200.0,258.9581468769751,0.6103278688524589,11.924,3.5420143e-08
7570800.0,259.0852241965423,0.60983606557377,11.9306,3.5472084e-08
7574400.0,259.260840772323,0.609344262295082,11.9372,3.5529581e-08
7578000.0,259.4871244130443,0.6088524590163931,11.9438,3.559154e-08
7581600.0,259.76620292743365,0.6083606557377049,11.9537,3.568179e-08
7585200.0,260.1002041242183,0.607868852459016,11.9603,3.5756074e-08
7588800.0,260.4912558121256,0.607377049180328,11.9669,3.5835981e-08
7592400.0,260.9414857998827,0.6068852459016391,11.9768,3.5944307e-08
7596000.0,261.45302189621685,0.6063934426229509,11.9834,3.6037779e-08
7599600.0,262.0279919098556,0.605901639344262,11.99,3.6138047e-08
7603200.0,262.668523649526,0.605409836065574,11.9966,3.6246245e-08
7606800.0,263.3767449239554,0.604918032786885,12.0065,3.6383078e-08
7610400.0,264.15478354187115,0.604426229508197,12.0131,3.6506119e-08
7614000.0,265.0047673120005,0.603934426229508,12.0197,3.6636024e-08
7617600.0,265.9288240430708,0.60344262295082,12.0296,3.6797005e-08
7621200.0,266.9290815438092,0.602950819672131,12.0362,3.694522e-08
7624800.0,268.00766762294313,0.602459016393443,12.0428,3.7101469e-08
7628400.0,269.16671008919985,0.601967213114754,12.0527,3.7289045e-08
7632000.0,270.4083367513066,0.6014754098360661,12.0593,3.746371e-08
7635600.0,271.7346754179906,0.600983606557377,12.0659,3.764757e-08
7639200.0,273.14785389797936,0.600491803278689,12.0725,3.7840628e-08
7642800.0,274.65,0.6,12.0824,3.806765e-08
7646400.0,275.95,0.54,12.089,3.8281478e-08
7650000.0,276.15,0.5,11.957,3.7520074e-08
7653600.0,276.25,0.48,12.023,3.7996074e-08
7657200.0,276.84999999999997,0.47,11.99,3.7780083e-08
7660800.0,276.54999999999995,0.47,11.99,3.7846299e-08
7664400.0,275.75,0.48,11.858,3.6904023e-08
7668000.0,273.84999999999997,0.55,11.891,3.7044604e-08
7671600.0,271.75,0.68,11.561,3.4583465e-08
7675200.0,271.34999999999997,0.72,11.66,3.5041587e-08
7678800.0,271.54999999999995,0.72,11.759,3.5671466e-08
7682400.0,271.84999999999997,0.69,12.056,3.7708414e-08
7686000.0,270.45,0.74,12.056,3.774203e-08
7689600.0,269.25,0.8,11.858,3.6245666e-08
7693200.0,269.25,0.82,11.66,3.4781198e-08
7696800.0,268.84999999999997,0.83,11.561,3.4113885e-08
7700400.0,267.95,0.86,11.858,3.6072521e-08
7704000.0,267.54999999999995,0.91,11.594,3.4202472e-08
7707600.0,267.15,0.95,11.396,3.2833441e-08
7711200.0,269.4,0.895,11.528,3.3677971e-08
7714800.0,271.65,0.84,12.52,4.0596309e-08
7718400.0,272.54999999999995,0.78,11.099,3.1222559e-08
7722000.0,274.25,0.69,11.8,3.6077815e-08
7725600.0,274.34999999999997,0.63,12.6,4.1732424e-08
7729200.0,274.45,0.61,13.24,4.6124473e-08
7732800.0,275.54999999999995,0.59,13.56,4.8328573e-08
7736400.0,275.84999999999997,0.56,13.24,4.628723e-08
7740000.0,276.15,0.56,11.396,3.3653023e-08
7743600.0,276.25,0.54,12.6,4.1965606e-08
7747200.0,276.15,0.57,13.08,4.5281048e-08
7750800.0,276.06333333333333,0.588666666666667,13.08,4.5267818e-08
7754400.0,275.97666666666663,0.607333333333333,12.968,4.4485599e-08
7758000.0,275.89,0.626,12.872,4.3815078e-08
7761600.0,275.8033333333333,0.6446666666666669,12.76,4.3033616e-08
7765200.0,275.71666666666664,0.663333333333333,12.648,4.2252559e-08
7768800.0,275.63,0.682,12.552,4.1583053e-08
7772400.0,275.5433333333333,0.7006666666666671,12.44,4.0802753e-08
7776000.0,275.45666666666665,0.7193333333333329,12.328,4.0022858e-08
7779600.0,275.37,0.738,12.232,3.9354369e-08
7783200.0,275.2833333333333,0.756666666666667,12.12,3.8575234e-08
7786800.0,275.19666666666666,0.775333333333333,12.008,3.77965e-08
7790400.0,275.10999999999996,0.794,11.1881,3.2162713e-08
7794000.0,275.0233333333333,0.812666666666667,11.165,3.1995786e-08
7797600.0,274.93666666666667,0.8313333333333329,11.1419,3.1828947e-08
7801200.0,274.84999999999997,0.85,11.1221,3.168574e-08
7804800.0,278.65,0.67,11.099,3.1519054e-08
7808400.0,278.65,0.7,11.8,3.6728103e-08
7812000.0,281.04999999999995,0.63,14.04,5.2250925e-08
7815600.0,283.75,0.55,13.4,4.8147957e-08
7819200.0,285.84999999999997,0.51,13.56,4.9646079e-08
7822800.0,288.45,0.46,14.2,5.4469801e-08
7826400.0,290.34999999999997,0.43,13.08,4.6888363e-08
7830000.0,291.84999999999997,0.4,16.440001,7.1207737e-08
7833600.0,291.95,0.39,21.08,1.0488292e-07
7837200.0,291.15,0.39,12.65,4.4252975e-08
7840800.0,289.04999999999995,0.44,12.782,4.510278e-08
7844400.0,287.84999999999997,0.47,12.188,4.0600113e-08
7848000.0,287.25,0.48,11.792,3.7646888e-08
7851600.0,285.65,0.54,11.759,3.7349167e-08
7855200.0,284.04999999999995,0.59,15.48,6.3488642e-08
7858800.0,281.04999999999995,0.68,14.04,5.3066692e-08
7862400.0,279.15,0.78,11.429,3.4394386e-08
7866000.0,278.34999999999997,0.8,11.132,3.2145454e-08
7869600.0,276.95,0.9,11.33,3.3441996e-08
7873200.0,276.15,0.91,13.88,5.0890179e-08
7876800.0,275.04999999999995,0.94,12.44,4.0864869e-08
7880400.0,274.75,0.97,12.28,3.9636248e-08
7884000.0,274.15,0.97,11.099,3.1509796e-08
7887600.0,274.95,0.98,11.099,3.1454249e-08
7891200.0,276.84999999999997,0.91,11.132,3.1754539e-08
7894800.0,277.34999999999997,0.86,12.76,4.3154429e-08
7898400.0,280.15,0.75,14.36,5.4263282e-08
7902000.0,281.84999999999997,0.69,14.68,5.6932176e-08
7905600.0,283.54999999999995,0.63,13.56,4.9377583e-08
7909200.0,285.65,0.57,13.56,4.9617832e-08
7912800.0,289.04999999999995,0.44,13.24,4.7651831e-08
7916400.0,290.54999999999995,0.33,15.32,6.295587e-08
7920000.0,290.75,0.28,12.188,4.07701e-08
7923600.0,289.45,0.3,12.617,4.386942e-08
7927200.0,288.34999999999997,0.32,12.254,4.1117083e-08
7930800.0,286.45,0.36,14.68,5.8273478e-08
7934400.0,283.04999999999995,0.49,11.429,3.492681e-08
7938000.0,281.75,0.53,11.462,3.4823401e-08
7941600.0,281.75,0.5,11.726,3.6540136e-08
7945200.0,280.54999999999995,0.53,12.65,4.3000732e-08
7948800.0,279.45,0.54,11.726,3.641447e-08
7952400.0,278.04999999999995,0.6,11.33,3.354862e-08
7956000.0,277.34999999999997,0.62,12.056,3.8435214e-08
7959600.0,276.95,0.64,11.693,3.5851045e-08
7963200.0,276.65,0.66,11.759,3.6264424e-08
7966800.0,276.95,0.64,11.792,3.6460076e-08
7970400.0,277.04999999999995,0.63,12.155,3.8995118e-08
7974000.0,276.34999999999997,0.65,12.089,3.8551235e-08
7977600.0,279.04999999999995,0.51,11.792,3.6428162e-08
7981200.0,279.65,0.47,11.66,3.5799349e-08
7984800.0,281.15,0.47,16.6,7.0193948e-08
7988400.0,282.15,0.47,11.594,3.555596e-08
7992000.0,282.75,0.42,12.6,4.2700002e-08
7995600.0,283.25,0.41,13.72,5.0626731e-08
7999200.0,284.34999999999997,0.4,15.32,6.1934209e-08
8002800.0,283.84999999999997,0.42,13.4,4.8603752e-08
8006400.0,282.84999999999997,0.44,15.0,5.9789194e-08
8010000.0,283.34999999999997,0.41,11.462,3.4803538e-08
8013600.0,282.45,0.44,11.231,3.3230638e-08
8017200.0,280.65,0.52,13.08,4.6099526e-08
8020800.0,279.65,0.52,12.287,4.0335088e-08
8024400.0,279.04999999999995,0.5,12.749,4.34299e-08
8028000.0,278.75,0.51,12.98,4.4957321e-08
8031600.0,278.65,0.51,12.551,4.1944549e-08
8035200.0,278.15,0.53,12.056,3.850214e-08
8038800.0,277.54999999999995,0.55,11.99,3.7989665e-08
8042400.0,276.75,0.56,12.188,3.9291244e-08
8046000.0,276.15,0.54,12.155,3.8972388e-08
8049600.0,275.65,0.52,12.452,4.0947427e-08
8053200.0,275.45,0.52,12.287,3.9754102e-08
8056800.0,275.25,0.51,12.551,4.154332e-08
8060400.0,275.15,0.51,12.485,4.1066116e-08
8064000.0,275.34999999999997,0.5,12.551,4.1506802e-08
8067600.0,276.04999999999995,0.49,12.32,3.9945675e-08
8071200.0,276.15,0.48,12.056,3.821193e-08
8074800.0,276.34999999999997,0.49,12.353,4.0266343e-08
8078400.0,276.84999999999997,0.5,12.485,4.1198518e-08
8082000.0,277.65,0.48,12.023,3.8073789e-08
8085600.0,278.15,0.46,11.957,3.7706517e-08
8089200.0,278.65,0.46,11.891,3.7304606e-08
8092800.0,279.15,0.45,11.528,3.484319e-08
8096400.0,279.04999999999995,0.45,12.155,3.9244938e-08
8100000.0,278.15,0.5,11.66,3.5799349e-08
8103600.0,276.34999999999997,0.58,11.825,3.6847897e-08
8107200.0,274.65,0.64,11.363,3.3475086e-08
8110800.0,273.65,0.67,11.825,3.6473228e-08
8114400.0,272.54999999999995,0.69,11.924,3.7042117e-08
8118000.0,272.04999999999995,0.71,11.693,3.5349451e-08
8121600.0,273.84999999999997,0.53,11.957,3.7091528e-08
8125200.0,274.15,0.49,12.254,3.9318962e-08
8128800.0,274.34999999999997,0.47,11.726,3.5742534e-08
8132400.0,274.15,0.49,12.056,3.8021895e-08
8136000.0,274.04999999999995,0.5,11.792,3.6193931e-08
8139600.0,273.95,0.51,11.825,3.640891e-08
8143200.0,273.95,0.54,11.561,3.4593658e-08
8146800.0,274.25,0.54,11.627,3.5044788e-08
8150400.0,274.75,0.6,11.33,3.3043868e-08
8154000.0,275.54999999999995,0.67,11.363,3.3318578e-08
8157600.0,276.15,0.79,12.44,4.0793196e-08
8161200.0,274.84999999999997,0.93,15.32,6.067814e-08
8164800.0,274.34999999999997,0.96,16.120001,6.5930266e-08
8168400.0,274.95,0.98,14.68,5.5978962e-08
8172000.0,275.15,0.97,15.96,6.4852749e-08
8175600.0,275.15,0.97,17.08,7.2573449e-08
8179200.0,275.45,0.95,16.440001,6.8183375e-08
8182800.0,275.65,0.98,15.96,6.4947912e-08
8186400.0,275.75,0.99,12.28,3.9706016e-08
8190000.0,275.75,0.99,11.231,3.2509369e-08
8193600.0,275.45,0.98,11.231,3.2509369e-08
8197200.0,275.54999999999995,0.99,11.594,3.4973009e-08
8200800.0,275.65,0.99,11.198,3.226371e-08
8204400.0,275.84999999999997,0.99,11.198,3.227316e-08
8208000.0,275.84999999999997,0.96,11.693,3.5694477e-08
8211600.0,275.84999999999997,0.94,11.462,3.410668e-08
8215200.0,274.95,0.95,11.561,3.4787163e-08
8218800.0,274.75,0.95,11.924,3.7184069e-08
8222400.0,274.75,0.95,11.891,3.6936143e-08
8226000.0,274.54999999999995,0.94,11.462,3.3996873e-08
8229600.0,274.54999999999995,0.95,11.726,3.5784616e-08
8233200.0,274.54999999999995,0.94,11.891,3.691444e-08
8236800.0,274.34999999999997,0.93,11.759,3.6010579e-08
8240400.0,274.65,0.91,12.023,3.7796063e-08
8244000.0,274.84999999999997,0.91,11.858,3.6699259e-08
8247600.0,274.84999999999997,0.92,11.693,3.5590006e-08
8251200.0,274.84999999999997,0.93,12.023,3.7851645e-08
8254800.0,275.25,0.95,12.089,3.8303977e-08
8258400.0,275.54999999999995,0.94,11.957,3.744324e-08
8262000.0,275.75,0.94,12.155,3.8835946e-08
8265600.0,275.75,0.94,12.155,3.8858694e-08
8269200.0,275.65,0.94,11.924,3.7271363e-08
8272800.0,275.65,0.94,12.023,3.7940541e-08
8276400.0,275.65,0.95,12.023,3.7940541e-08
8280000.0,275.84999999999997,0.95,11.957,3.7487151e-08
8283600.0,275.84999999999997,0.94,11.957,3.75091e-08
8287200.0,276.04999999999995,0.95,11.825,3.6601786e-08
8290800.0,276.04999999999995,0.96,11.759,3.6169283e-08
8294400.0,275.95,0.98,11.858,3.6850164e-08
8298000.0,275.95,0.99,11.891,3.7066286e-08
8301600.0,275.75,0.98,11.561,3.4797342e-08
8305200.0,276.15,0.97,11.825,3.6591079e-08
8308800.0,276.04999999999995,0.98,11.627,3.527175e-08
8312400.0,275.84999999999997,0.99,11.33,3.3218793e-08
8316000.0,275.95,1.0,11.33,3.3199367e-08
8319600.0,276.15,1.0,12.28,3.974089e-08
