Time [s],Temp [C],RH [%],h_t_l,h_t_w,h_m_l,h_m_w,R,V,WDR [kg/m2.s]
108000,267.45,0.74,13.244,21.880000000000003,4.7207999999999995e-08,1.0766e-07,0.0,6.8,0.0
111600,266.84999999999997,0.72,13.079,21.08,4.6053e-08,1.0206e-07,0.1,6.3,0.13986
115200,266.25,0.74,13.343,22.36,4.7901e-08,1.1102e-07,0.0,7.1,0.0
118800,266.25,0.78,13.145,21.4,4.6514999999999997e-08,1.043e-07,0.2,6.5,0.2886
122400,266.34999999999997,0.75,13.112,21.240000000000002,4.6284e-08,1.0318000000000001e-07,0.1,6.4,0.14208000000000004
126000,266.45,0.73,13.145,21.4,4.6514999999999997e-08,1.043e-07,0.1,6.5,0.1443
129600,266.25,0.77,13.409,22.68,4.8363e-08,1.1326e-07,0.1,7.3,0.16206
133200,266.25,0.81,13.508,23.16,4.9056e-08,1.1662e-07,0.4,7.6,0.67488
136800,266.25,0.77,13.508,23.16,4.9056e-08,1.1662e-07,0.2,7.6,0.33744
140400,266.25,0.72,13.805,24.6,5.1134999999999994e-08,1.2670000000000002e-07,0.2,8.5,0.37740000000000007
144000,266.04999999999995,0.76,13.574,23.48,4.9518e-08,1.1886e-07,0.2,7.8,0.34632
147600,266.45,0.73,13.607,23.64,4.9749e-08,1.1998e-07,0.1,7.9,0.17538
151200,266.34999999999997,0.73,13.442,22.840000000000003,4.8594e-08,1.1438000000000002e-07,0.0,7.4,0.0
154800,266.25,0.77,13.607,23.64,4.9749e-08,1.1998e-07,0.3,7.9,0.52614
158400,266.54999999999995,0.71,13.574,23.48,4.9518e-08,1.1886e-07,0.1,7.8,0.17316
162000,266.54999999999995,0.71,13.607,23.64,4.9749e-08,1.1998e-07,0.1,7.9,0.17538
165600,266.54999999999995,0.67,13.706,24.119999999999997,5.0441999999999996e-08,1.2334e-07,0.1,8.2,0.18203999999999998
169200,266.25,0.67,13.64,23.8,4.998e-08,1.211e-07,0.0,8.0,0.0
172800,266.15,0.67,13.541,23.32,4.9287e-08,1.1774e-07,0.0,7.7,0.0
176400,265.84999999999997,0.69,13.409,22.68,4.8363e-08,1.1326e-07,0.0,7.3,0.0
180000,265.95,0.67,13.409,22.68,4.8363e-08,1.1326e-07,0.1,7.3,0.16206
183600,265.95,0.66,13.343,22.36,4.7901e-08,1.1102e-07,0.0,7.1,0.0
187200,265.84999999999997,0.63,13.541,23.32,4.9287e-08,1.1774e-07,0.0,7.7,0.0
190800,265.84999999999997,0.6,13.475,23.0,4.8824999999999995e-08,1.155e-07,0.0,7.5,0.0
194400,265.65,0.59,13.409,22.68,4.8363e-08,1.1326e-07,0.0,7.3,0.0
198000,265.34999999999997,0.59,13.31,22.200000000000003,4.767e-08,1.099e-07,0.0,7.0,0.0
201600,265.45,0.57,13.673,23.96,5.0211e-08,1.2222e-07,0.1,8.1,0.17982
205200,265.65,0.56,13.574,23.48,4.9518e-08,1.1886e-07,0.0,7.8,0.0
208800,265.65,0.56,13.673,23.96,5.0211e-08,1.2222e-07,0.1,8.1,0.17982
212400,265.34999999999997,0.6,12.947,20.44,4.5129e-08,9.758e-08,0.0,5.9,0.0
216000,265.15,0.59,12.815000000000001,19.8,4.4205000000000004e-08,9.31e-08,0.0,5.5,0.0
219600,264.84999999999997,0.6,12.65,19.0,4.305e-08,8.75e-08,0.0,5.0,0.0
223200,264.75,0.58,12.716000000000001,19.32,4.3512e-08,8.974e-08,0.0,5.2,0.0
226800,264.25,0.6,12.782,19.64,4.3974e-08,9.198000000000001e-08,0.0,5.4,0.0
230400,264.04999999999995,0.6,12.584,18.68,4.2588e-08,8.526e-08,0.0,4.8,0.0
234000,263.84999999999997,0.59,12.584,18.68,4.2588e-08,8.526e-08,0.0,4.8,0.0
237600,263.75,0.59,12.551,18.52,4.2357e-08,8.414e-08,0.0,4.7,0.0
241200,263.75,0.6,12.485,18.2,4.1895e-08,8.19e-08,0.0,4.5,0.0
244800,263.95,0.6,12.485,18.2,4.1895e-08,8.19e-08,0.0,4.5,0.0
248400,264.25,0.59,12.551,18.52,4.2357e-08,8.414e-08,0.0,4.7,0.0
252000,264.04999999999995,0.58,12.716000000000001,19.32,4.3512e-08,8.974e-08,0.0,5.2,0.0
255600,264.25,0.58,12.551,18.52,4.2357e-08,8.414e-08,0.0,4.7,0.0
259200,264.45,0.56,12.716000000000001,19.32,4.3512e-08,8.974e-08,0.0,5.2,0.0
262800,264.04999999999995,0.57,12.683,19.16,4.3280999999999996e-08,8.862e-08,0.0,5.1,0.0
266400,263.65,0.58,12.716000000000001,19.32,4.3512e-08,8.974e-08,0.0,5.2,0.0
270000,263.84999999999997,0.57,12.584,18.68,4.2588e-08,8.526e-08,0.0,4.8,0.0
273600,263.15,0.6,12.518,18.36,4.2125999999999996e-08,8.302e-08,0.0,4.6,0.0
277200,263.25,0.58,12.485,18.2,4.1895e-08,8.19e-08,0.0,4.5,0.0
280800,263.75,0.58,12.584,18.68,4.2588e-08,8.526e-08,0.0,4.8,0.0
284400,263.45,0.57,12.452,18.04,4.1664e-08,8.078e-08,0.0,4.4,0.0
288000,263.65,0.56,12.716000000000001,19.32,4.3512e-08,8.974e-08,0.0,5.2,0.0
291600,263.34999999999997,0.57,12.617,18.84,4.2819e-08,8.638e-08,0.0,4.9,0.0
295200,263.34999999999997,0.55,12.518,18.36,4.2125999999999996e-08,8.302e-08,0.0,4.6,0.0
298800,263.45,0.56,12.518,18.36,4.2125999999999996e-08,8.302e-08,0.0,4.6,0.0
302400,263.45,0.57,12.386,17.72,4.1202e-08,7.854e-08,0.0,4.2,0.0
306000,263.04999999999995,0.6,12.452,18.04,4.1664e-08,8.078e-08,0.0,4.4,0.0
309600,262.65,0.67,12.485,18.2,4.1895e-08,8.19e-08,0.0,4.5,0.0
313200,262.75,0.62,12.452,18.04,4.1664e-08,8.078e-08,0.1,4.4,0.09768000000000002
316800,262.65,0.65,12.485,18.2,4.1895e-08,8.19e-08,0.0,4.5,0.0
320400,262.75,0.61,12.386,17.72,4.1202e-08,7.854e-08,0.0,4.2,0.0
324000,262.95,0.59,12.485,18.2,4.1895e-08,8.19e-08,0.0,4.5,0.0
327600,262.84999999999997,0.6,12.32,17.4,4.074e-08,7.63e-08,0.0,4.0,0.0
331200,262.65,0.63,12.353,17.56,4.0971e-08,7.741999999999999e-08,0.1,4.1,0.09101999999999999
334800,262.65,0.6,12.188,16.76,3.9816000000000004e-08,7.182e-08,0.0,3.6,0.0
338400,262.65,0.61,12.089,16.28,3.9123e-08,6.846e-08,0.0,3.3,0.0
342000,262.45,0.59,12.023,15.96,3.8661e-08,6.622000000000001e-08,0.0,3.1,0.0
345600,262.45,0.6,11.924,15.48,3.796799999999999e-08,6.286e-08,0.0,2.8,0.0
349200,262.54999999999995,0.58,11.792,14.84,3.7044e-08,5.838e-08,0.0,2.4,0.0
352800,262.34999999999997,0.62,11.759,14.68,3.6813e-08,5.726e-08,0.0,2.3,0.0
356400,261.84999999999997,0.65,11.561,13.72,3.5427e-08,5.054e-08,0.0,1.7,0.0
360000,261.84999999999997,0.67,11.363,12.76,3.4041e-08,4.382e-08,0.0,1.1,0.0
363600,262.54999999999995,0.63,11.561,13.72,3.5427e-08,5.054e-08,0.0,1.7,0.0
367200,262.45,0.65,11.528,13.56,3.5196e-08,4.942e-08,0.0,1.6,0.0
370800,262.34999999999997,0.67,11.561,13.72,3.5427e-08,5.054e-08,0.0,1.7,0.0
374400,262.34999999999997,0.74,11.429,13.08,3.4503e-08,4.606e-08,0.0,1.3,0.0
378000,262.25,0.8,11.495000000000001,13.4,3.4965e-08,4.83e-08,0.0,1.5,0.0
381600,261.84999999999997,0.83,11.396,12.92,3.4272e-08,4.494e-08,0.1,1.2,0.02664
385200,260.25,0.86,11.363,12.76,3.4041e-08,4.382e-08,0.0,1.1,0.0
388800,260.54999999999995,0.86,11.33,12.6,3.3809999999999996e-08,4.27e-08,0.1,1.0,0.0222
392400,260.65,0.86,11.429,13.08,3.4503e-08,4.606e-08,0.0,1.3,0.0
396000,260.15,0.86,11.33,12.6,3.3809999999999996e-08,4.27e-08,0.0,1.0,0.0
399600,261.75,0.88,11.528,13.56,3.5196e-08,4.942e-08,0.0,1.6,0.0
403200,260.65,0.85,11.528,13.56,3.5196e-08,4.942e-08,0.0,1.6,0.0
406800,261.65,0.85,11.462,13.24,3.4734e-08,4.718e-08,0.0,1.4,0.0
410400,267.75,0.7,11.693,14.36,3.6351e-08,5.502e-08,0.0,2.1,0.0
414000,267.54999999999995,0.83,11.99,15.8,3.843e-08,6.510000000000001e-08,0.0,3.0,0.0
417600,267.75,0.86,12.023,15.96,3.8661e-08,6.622000000000001e-08,0.1,3.1,0.06882
421200,268.04999999999995,0.73,11.924,15.48,3.796799999999999e-08,6.286e-08,0.1,2.8,0.06215999999999999
424800,268.04999999999995,0.76,12.221,16.92,4.0047e-08,7.294000000000002e-08,0.0,3.7,0.0
428400,267.25,0.88,12.188,16.76,3.9816000000000004e-08,7.182e-08,0.7,3.6,0.55944
432000,267.25,0.88,12.056000000000001,16.12,3.8892e-08,6.734e-08,1.1,3.2,0.7814400000000001
435600,267.84999999999997,0.76,12.221,16.92,4.0047e-08,7.294000000000002e-08,0.4,3.7,0.3285600000000001
439200,268.15,0.61,12.386,17.72,4.1202e-08,7.854e-08,0.0,4.2,0.0
442800,265.45,0.65,12.155000000000001,16.6,3.9585e-08,7.07e-08,0.0,3.5,0.0
446400,262.65,0.79,11.693,14.36,3.6351e-08,5.502e-08,0.0,2.1,0.0
450000,266.75,0.86,11.363,12.76,3.4041e-08,4.382e-08,0.0,1.1,0.0
453600,268.25,0.76,11.725999999999999,14.52,3.6581999999999996e-08,5.614e-08,0.1,2.2,0.04884000000000001
457200,267.04999999999995,0.8,11.626999999999999,14.04,3.5889e-08,5.278e-08,0.0,1.9,0.0
460800,266.95,0.88,11.693,14.36,3.6351e-08,5.502e-08,0.4,2.1,0.18648
464400,266.75,0.88,11.594000000000001,13.88,3.5658e-08,5.166000000000001e-08,0.1,1.8,0.03996
468000,267.95,0.85,11.594000000000001,13.88,3.5658e-08,5.166000000000001e-08,0.0,1.8,0.0
471600,268.34999999999997,0.82,11.693,14.36,3.6351e-08,5.502e-08,0.0,2.1,0.0
475200,268.04999999999995,0.9,11.462,13.24,3.4734e-08,4.718e-08,1.1,1.4,0.34188
478800,266.34999999999997,0.92,11.429,13.08,3.4503e-08,4.606e-08,0.1,1.3,0.02886
482400,265.95,0.86,11.594000000000001,13.88,3.5658e-08,5.166000000000001e-08,0.0,1.8,0.0
486000,263.54999999999995,0.89,11.495000000000001,13.4,3.4965e-08,4.83e-08,0.0,1.5,0.0
489600,262.04999999999995,0.91,11.33,12.6,3.3809999999999996e-08,4.27e-08,0.0,1.0,0.0
493200,259.95,0.88,11.396,12.92,3.4272e-08,4.494e-08,0.0,1.2,0.0
496800,259.45,0.88,11.396,12.92,3.4272e-08,4.494e-08,0.0,1.2,0.0
500400,259.15,0.87,11.495000000000001,13.4,3.4965e-08,4.83e-08,0.0,1.5,0.0
504000,258.15,0.88,11.396,12.92,3.4272e-08,4.494e-08,0.0,1.2,0.0
507600,258.04999999999995,0.88,11.363,12.76,3.4041e-08,4.382e-08,0.0,1.1,0.0
511200,257.54999999999995,0.87,11.495000000000001,13.4,3.4965e-08,4.83e-08,0.0,1.5,0.0
514800,256.25,0.86,11.363,12.76,3.4041e-08,4.382e-08,0.0,1.1,0.0
518400,256.04999999999995,0.84,11.33,12.6,3.3809999999999996e-08,4.27e-08,0.0,1.0,0.0
522000,256.15,0.85,11.495000000000001,13.4,3.4965e-08,4.83e-08,0.0,1.5,0.0
525600,256.95,0.85,11.396,12.92,3.4272e-08,4.494e-08,0.0,1.2,0.0
529200,255.95,0.84,11.462,13.24,3.4734e-08,4.718e-08,0.0,1.4,0.0
532800,256.75,0.87,11.462,13.24,3.4734e-08,4.718e-08,0.0,1.4,0.0
536400,255.34999999999997,0.84,11.33,12.6,3.3809999999999996e-08,4.27e-08,0.0,1.0,0.0
540000,256.15,0.86,11.396,12.92,3.4272e-08,4.494e-08,0.0,1.2,0.0
543600,254.64999999999998,0.84,11.297,12.440000000000001,3.3579e-08,4.158e-08,0.0,0.9,0.0
547200,256.25,0.88,11.297,12.440000000000001,3.3579e-08,4.158e-08,0.0,0.9,0.0
550800,255.54999999999998,0.85,11.264,12.280000000000001,3.3348e-08,4.046e-08,0.0,0.8,0.0
554400,255.14999999999998,0.84,11.363,12.76,3.4041e-08,4.382e-08,0.0,1.1,0.0
558000,256.25,0.86,11.396,12.92,3.4272e-08,4.494e-08,0.0,1.2,0.0
561600,255.84999999999997,0.85,11.33,12.6,3.3809999999999996e-08,4.27e-08,0.0,1.0,0.0
565200,256.65,0.87,11.396,12.92,3.4272e-08,4.494e-08,0.0,1.2,0.0
568800,256.04999999999995,0.86,11.33,12.6,3.3809999999999996e-08,4.27e-08,0.0,1.0,0.0
572400,256.34999999999997,0.86,11.396,12.92,3.4272e-08,4.494e-08,0.0,1.2,0.0
576000,256.84999999999997,0.84,11.495000000000001,13.4,3.4965e-08,4.83e-08,0.0,1.5,0.0
579600,257.95,0.87,11.396,12.92,3.4272e-08,4.494e-08,0.0,1.2,0.0
583200,259.15,0.87,11.396,12.92,3.4272e-08,4.494e-08,0.0,1.2,0.0
586800,257.84999999999997,0.87,11.363,12.76,3.4041e-08,4.382e-08,0.0,1.1,0.0
590400,258.54999999999995,0.86,11.429,13.08,3.4503e-08,4.606e-08,0.0,1.3,0.0
594000,258.45,0.87,11.396,12.92,3.4272e-08,4.494e-08,0.0,1.2,0.0
597600,258.54999999999995,0.87,11.462,13.24,3.4734e-08,4.718e-08,0.0,1.4,0.0
601200,258.15,0.86,11.462,13.24,3.4734e-08,4.718e-08,0.0,1.4,0.0
604800,259.45,0.88,11.429,13.08,3.4503e-08,4.606e-08,0.0,1.3,0.0
608400,260.15,0.87,11.396,12.92,3.4272e-08,4.494e-08,0.0,1.2,0.0
612000,260.15,0.88,11.462,13.24,3.4734e-08,4.718e-08,0.0,1.4,0.0
615600,262.04999999999995,0.88,11.429,13.08,3.4503e-08,4.606e-08,0.0,1.3,0.0
619200,262.84999999999997,0.87,11.495000000000001,13.4,3.4965e-08,4.83e-08,0.0,1.5,0.0
622800,263.15,0.87,11.462,13.24,3.4734e-08,4.718e-08,0.0,1.4,0.0
626400,263.15,0.86,11.495000000000001,13.4,3.4965e-08,4.83e-08,0.0,1.5,0.0
630000,262.84999999999997,0.88,11.462,13.24,3.4734e-08,4.718e-08,0.0,1.4,0.0
633600,262.75,0.87,11.528,13.56,3.5196e-08,4.942e-08,0.0,1.6,0.0
637200,261.75,0.87,11.429,13.08,3.4503e-08,4.606e-08,0.0,1.3,0.0
640800,261.34999999999997,0.88,11.495000000000001,13.4,3.4965e-08,4.83e-08,0.0,1.5,0.0
644400,261.95,0.88,11.495000000000001,13.4,3.4965e-08,4.83e-08,0.0,1.5,0.0
648000,261.84999999999997,0.89,11.363,12.76,3.4041e-08,4.382e-08,0.0,1.1,0.0
651600,262.04999999999995,0.88,11.396,12.92,3.4272e-08,4.494e-08,0.0,1.2,0.0
655200,261.45,0.87,11.462,13.24,3.4734e-08,4.718e-08,0.0,1.4,0.0
658800,261.25,0.89,11.33,12.6,3.3809999999999996e-08,4.27e-08,0.0,1.0,0.0
662400,262.75,0.89,11.363,12.76,3.4041e-08,4.382e-08,0.0,1.1,0.0
666000,262.84999999999997,0.9,11.33,12.6,3.3809999999999996e-08,4.27e-08,0.0,1.0,0.0
669600,263.54999999999995,0.9,11.33,12.6,3.3809999999999996e-08,4.27e-08,0.0,1.0,0.0
673200,263.54999999999995,0.9,11.264,12.280000000000001,3.3348e-08,4.046e-08,0.0,0.8,0.0
676800,264.15,0.89,11.462,13.24,3.4734e-08,4.718e-08,0.0,1.4,0.0
680400,264.04999999999995,0.89,11.363,12.76,3.4041e-08,4.382e-08,0.0,1.1,0.0
684000,264.54999999999995,0.89,11.33,12.6,3.3809999999999996e-08,4.27e-08,0.0,1.0,0.0
687600,264.84999999999997,0.9,11.33,12.6,3.3809999999999996e-08,4.27e-08,0.2,1.0,0.0444
691200,265.34999999999997,0.91,11.264,12.280000000000001,3.3348e-08,4.046e-08,0.4,0.8,0.07104000000000002
694800,264.95,0.92,11.264,12.280000000000001,3.3348e-08,4.046e-08,0.2,0.8,0.03552000000000001
698400,264.84999999999997,0.92,11.231,12.120000000000001,3.3117e-08,3.934e-08,0.0,0.7,0.0
702000,265.15,0.92,11.297,12.440000000000001,3.3579e-08,4.158e-08,0.1,0.9,0.01998
705600,264.95,0.92,11.264,12.280000000000001,3.3348e-08,4.046e-08,0.0,0.8,0.0
709200,264.95,0.92,11.165,11.8,3.2655e-08,3.7099999999999995e-08,0.0,0.5,0.0
712800,264.95,0.92,11.264,12.280000000000001,3.3348e-08,4.046e-08,0.0,0.8,0.0
716400,264.65,0.92,11.264,12.280000000000001,3.3348e-08,4.046e-08,0.0,0.8,0.0
720000,264.45,0.89,11.363,12.76,3.4041e-08,4.382e-08,0.0,1.1,0.0
723600,264.65,0.88,11.528,13.56,3.5196e-08,4.942e-08,0.0,1.6,0.0
727200,264.54999999999995,0.85,11.396,12.92,3.4272e-08,4.494e-08,0.0,1.2,0.0
730800,261.25,0.86,11.231,12.120000000000001,3.3117e-08,3.934e-08,0.0,0.7,0.0
734400,259.65,0.87,11.297,12.440000000000001,3.3579e-08,4.158e-08,0.0,0.9,0.0
738000,259.45,0.87,11.363,12.76,3.4041e-08,4.382e-08,0.0,1.1,0.0
741600,258.45,0.88,11.33,12.6,3.3809999999999996e-08,4.27e-08,0.0,1.0,0.0
745200,258.15,0.88,11.297,12.440000000000001,3.3579e-08,4.158e-08,0.0,0.9,0.0
748800,257.54999999999995,0.86,11.33,12.6,3.3809999999999996e-08,4.27e-08,0.0,1.0,0.0
752400,256.75,0.84,11.363,12.76,3.4041e-08,4.382e-08,0.0,1.1,0.0
756000,256.84999999999997,0.86,11.429,13.08,3.4503e-08,4.606e-08,0.0,1.3,0.0
759600,257.84999999999997,0.86,11.429,13.08,3.4503e-08,4.606e-08,0.0,1.3,0.0
763200,257.54999999999995,0.88,11.396,12.92,3.4272e-08,4.494e-08,0.0,1.2,0.0
766800,257.54999999999995,0.89,11.429,13.08,3.4503e-08,4.606e-08,0.0,1.3,0.0
770400,257.45,0.86,11.396,12.92,3.4272e-08,4.494e-08,0.0,1.2,0.0
774000,257.45,0.87,11.495000000000001,13.4,3.4965e-08,4.83e-08,0.0,1.5,0.0
777600,256.75,0.84,11.528,13.56,3.5196e-08,4.942e-08,0.0,1.6,0.0
781200,256.75,0.85,11.495000000000001,13.4,3.4965e-08,4.83e-08,0.0,1.5,0.0
784800,255.34999999999997,0.84,11.297,12.440000000000001,3.3579e-08,4.158e-08,0.0,0.9,0.0
788400,256.15,0.86,11.363,12.76,3.4041e-08,4.382e-08,0.0,1.1,0.0
792000,256.95,0.88,11.363,12.76,3.4041e-08,4.382e-08,0.0,1.1,0.0
795600,255.04999999999998,0.85,11.198,11.96,3.2886e-08,3.822e-08,0.0,0.6,0.0
799200,254.64999999999998,0.85,11.264,12.280000000000001,3.3348e-08,4.046e-08,0.0,0.8,0.0
802800,254.64999999999998,0.85,11.264,12.280000000000001,3.3348e-08,4.046e-08,0.0,0.8,0.0
806400,255.14999999999998,0.85,11.33,12.6,3.3809999999999996e-08,4.27e-08,0.0,1.0,0.0
810000,254.34999999999997,0.84,11.231,12.120000000000001,3.3117e-08,3.934e-08,0.0,0.7,0.0
813600,256.95,0.87,11.396,12.92,3.4272e-08,4.494e-08,0.0,1.2,0.0
817200,258.34999999999997,0.84,11.594000000000001,13.88,3.5658e-08,5.166000000000001e-08,0.0,1.8,0.0
820800,257.54999999999995,0.84,11.396,12.92,3.4272e-08,4.494e-08,0.0,1.2,0.0
824400,260.34999999999997,0.86,11.561,13.72,3.5427e-08,5.054e-08,0.0,1.7,0.0
828000,263.25,0.78,11.66,14.2,3.612e-08,5.39e-08,0.0,2.0,0.0
831600,262.65,0.81,11.626999999999999,14.04,3.5889e-08,5.278e-08,0.0,1.9,0.0
835200,261.75,0.77,11.561,13.72,3.5427e-08,5.054e-08,0.0,1.7,0.0
838800,261.45,0.79,11.759,14.68,3.6813e-08,5.726e-08,0.0,2.3,0.0
842400,260.34999999999997,0.79,11.626999999999999,14.04,3.5889e-08,5.278e-08,0.0,1.9,0.0
846000,260.75,0.78,11.396,12.92,3.4272e-08,4.494e-08,0.0,1.2,0.0
849600,261.04999999999995,0.74,11.561,13.72,3.5427e-08,5.054e-08,0.0,1.7,0.0
853200,262.25,0.76,11.528,13.56,3.5196e-08,4.942e-08,0.0,1.6,0.0
856800,262.95,0.76,11.66,14.2,3.612e-08,5.39e-08,0.0,2.0,0.0
860400,261.75,0.77,11.792,14.84,3.7044e-08,5.838e-08,0.0,2.4,0.0
864000,263.84999999999997,0.68,11.924,15.48,3.796799999999999e-08,6.286e-08,0.0,2.8,0.0
867600,263.04999999999995,0.64,11.99,15.8,3.843e-08,6.510000000000001e-08,0.0,3.0,0.0
871200,262.84999999999997,0.62,12.155000000000001,16.6,3.9585e-08,7.07e-08,0.0,3.5,0.0
874800,262.34999999999997,0.59,12.155000000000001,16.6,3.9585e-08,7.07e-08,0.0,3.5,0.0
878400,262.65,0.57,12.254,17.08,4.0278e-08,7.406e-08,0.0,3.8,0.0
882000,262.95,0.56,12.254,17.08,4.0278e-08,7.406e-08,0.0,3.8,0.0
885600,263.25,0.55,12.32,17.4,4.074e-08,7.63e-08,0.0,4.0,0.0
889200,263.95,0.55,12.254,17.08,4.0278e-08,7.406e-08,0.0,3.8,0.0
892800,264.65,0.54,12.188,16.76,3.9816000000000004e-08,7.182e-08,0.0,3.6,0.0
896400,265.65,0.53,12.023,15.96,3.8661e-08,6.622000000000001e-08,0.0,3.1,0.0
900000,266.54999999999995,0.58,11.693,14.36,3.6351e-08,5.502e-08,0.0,2.1,0.0
903600,266.95,0.61,11.924,15.48,3.796799999999999e-08,6.286e-08,0.0,2.8,0.0
907200,267.25,0.65,12.023,15.96,3.8661e-08,6.622000000000001e-08,0.0,3.1,0.0
910800,267.65,0.65,11.858,15.16,3.7506000000000005e-08,6.062e-08,0.0,2.6,0.0
914400,267.65,0.7,11.429,13.08,3.4503e-08,4.606e-08,0.0,1.3,0.0
918000,268.25,0.73,11.495000000000001,13.4,3.4965e-08,4.83e-08,0.0,1.5,0.0
921600,268.84999999999997,0.72,11.594000000000001,13.88,3.5658e-08,5.166000000000001e-08,0.0,1.8,0.0
925200,268.25,0.76,11.561,13.72,3.5427e-08,5.054e-08,0.0,1.7,0.0
928800,269.25,0.75,11.495000000000001,13.4,3.4965e-08,4.83e-08,0.0,1.5,0.0
932400,268.84999999999997,0.78,11.792,14.84,3.7044e-08,5.838e-08,0.0,2.4,0.0
936000,270.84999999999997,0.67,11.825,15.0,3.7275e-08,5.95e-08,0.0,2.5,0.0
939600,272.04999999999995,0.62,12.485,18.2,4.1895e-08,8.19e-08,0.0,4.5,0.0
943200,272.95,0.58,12.155000000000001,16.6,3.9585e-08,7.07e-08,0.0,3.5,0.0
946800,274.04999999999995,0.54,11.99,15.8,3.843e-08,6.510000000000001e-08,0.0,3.0,0.0
950400,274.34999999999997,0.54,12.286999999999999,17.240000000000002,4.0508999999999996e-08,7.518e-08,0.0,3.9,0.0
954000,274.75,0.55,12.286999999999999,17.240000000000002,4.0508999999999996e-08,7.518e-08,0.0,3.9,0.0
957600,275.95,0.52,12.221,16.92,4.0047e-08,7.294000000000002e-08,0.0,3.7,0.0
961200,274.84999999999997,0.56,11.957,15.64,3.8199e-08,6.398000000000001e-08,0.0,2.9,0.0
964800,274.75,0.57,12.056000000000001,16.12,3.8892e-08,6.734e-08,0.0,3.2,0.0
968400,273.95,0.59,12.32,17.4,4.074e-08,7.63e-08,0.0,4.0,0.0
972000,273.65,0.63,12.286999999999999,17.240000000000002,4.0508999999999996e-08,7.518e-08,0.0,3.9,0.0
975600,275.15,0.59,12.551,18.52,4.2357e-08,8.414e-08,0.0,4.7,0.0
979200,275.04999999999995,0.59,12.947,20.44,4.5129e-08,9.758e-08,0.0,5.9,0.0
982800,275.45,0.6,13.31,22.200000000000003,4.767e-08,1.099e-07,0.0,7.0,0.0
986400,276.04999999999995,0.6,13.112,21.240000000000002,4.6284e-08,1.0318000000000001e-07,0.0,6.4,0.0
990000,275.04999999999995,0.69,12.782,19.64,4.3974e-08,9.198000000000001e-08,0.0,5.4,0.0
993600,274.45,0.73,12.452,18.04,4.1664e-08,8.078e-08,0.0,4.4,0.0
