Time [s],Temp [C],RH [%],h_t_l,h_t_w,h_m_l,h_m_w,R,V,WDR [kg/m2.s]
165600,276.34999999999997,0.61,12.551,18.52,4.2357e-08,8.414e-08,0.0,4.7,0.0
169200,276.15,0.62,11.891,15.32,3.7737e-08,6.174e-08,0.0,2.7,0.0
172800,275.65,0.65,11.858,15.16,3.7506000000000005e-08,6.062e-08,0.0,2.6,0.0
176400,274.25,0.78,11.858,15.16,3.7506000000000005e-08,6.062e-08,0.0,2.6,0.0
180000,273.65,0.81,11.363,12.76,3.4041e-08,4.382e-08,0.0,1.1,0.0
183600,273.34999999999997,0.85,11.264,12.280000000000001,3.3348e-08,4.046e-08,0.0,0.8,0.0
187200,272.95,0.81,11.957,15.64,3.8199e-08,6.398000000000001e-08,0.0,2.9,0.0
190800,272.95,0.85,11.891,15.32,3.7737e-08,6.174e-08,0.0,2.7,0.0
194400,272.34999999999997,0.93,11.495000000000001,13.4,3.4965e-08,4.83e-08,0.0,1.5,0.0
198000,271.65,0.91,11.792,14.84,3.7044e-08,5.838e-08,0.0,2.4,0.0
201600,271.45,0.93,11.594000000000001,13.88,3.5658e-08,5.166000000000001e-08,0.0,1.8,0.0
205200,272.15,0.94,11.297,12.440000000000001,3.3579e-08,4.158e-08,0.0,0.9,0.0
208800,272.75,0.92,11.363,12.76,3.4041e-08,4.382e-08,0.0,1.1,0.0
212400,275.45,0.7,11.528,13.56,3.5196e-08,4.942e-08,0.0,1.6,0.0
216000,275.04999999999995,0.69,11.957,15.64,3.8199e-08,6.398000000000001e-08,0.0,2.9,0.0
219600,274.65,0.69,11.528,13.56,3.5196e-08,4.942e-08,0.0,1.6,0.0
223200,274.95,0.68,11.693,14.36,3.6351e-08,5.502e-08,0.0,2.1,0.0
226800,275.25,0.68,11.957,15.64,3.8199e-08,6.398000000000001e-08,0.0,2.9,0.0
230400,273.54999999999995,0.86,12.419,17.88,4.1433000000000004e-08,7.965999999999999e-08,0.0,4.3,0.0
234000,272.54999999999995,0.94,12.188,16.76,3.9816000000000004e-08,7.182e-08,0.7,3.6,0.55944
237600,272.34999999999997,0.95,11.561,13.72,3.5427e-08,5.054e-08,0.8,1.7,0.30192
241200,272.34999999999997,0.96,11.495000000000001,13.4,3.4965e-08,4.83e-08,0.9,1.5,0.2997
244800,271.84999999999997,0.96,12.089,16.28,3.9123e-08,6.846e-08,0.3,3.3,0.21977999999999998
248400,270.95,0.95,12.122,16.44,3.9353999999999996e-08,6.958e-08,0.3,3.4,0.22644
252000,270.84999999999997,0.94,12.221,16.92,4.0047e-08,7.294000000000002e-08,0.0,3.7,0.0
255600,270.54999999999995,0.91,12.089,16.28,3.9123e-08,6.846e-08,0.0,3.3,0.0
259200,270.04999999999995,0.94,11.462,13.24,3.4734e-08,4.718e-08,0.0,1.4,0.0
262800,269.95,0.95,11.396,12.92,3.4272e-08,4.494e-08,0.0,1.2,0.0
266400,269.75,0.95,11.594000000000001,13.88,3.5658e-08,5.166000000000001e-08,0.0,1.8,0.0
270000,269.25,0.95,11.626999999999999,14.04,3.5889e-08,5.278e-08,0.0,1.9,0.0
273600,268.65,0.95,11.858,15.16,3.7506000000000005e-08,6.062e-08,0.0,2.6,0.0
277200,266.34999999999997,0.94,11.462,13.24,3.4734e-08,4.718e-08,0.0,1.4,0.0
280800,265.75,0.93,11.561,13.72,3.5427e-08,5.054e-08,0.0,1.7,0.0
284400,266.25,0.92,11.825,15.0,3.7275e-08,5.95e-08,0.0,2.5,0.0
288000,264.54999999999995,0.92,11.528,13.56,3.5196e-08,4.942e-08,0.0,1.6,0.0
291600,266.25,0.89,11.891,15.32,3.7737e-08,6.174e-08,0.0,2.7,0.0
295200,265.75,0.9,11.858,15.16,3.7506000000000005e-08,6.062e-08,0.0,2.6,0.0
298800,265.84999999999997,0.91,11.66,14.2,3.612e-08,5.39e-08,0.0,2.0,0.0
302400,264.84999999999997,0.89,11.759,14.68,3.6813e-08,5.726e-08,0.0,2.3,0.0
306000,264.95,0.91,11.429,13.08,3.4503e-08,4.606e-08,0.0,1.3,0.0
309600,265.25,0.87,11.957,15.64,3.8199e-08,6.398000000000001e-08,0.0,2.9,0.0
313200,266.95,0.8,11.858,15.16,3.7506000000000005e-08,6.062e-08,0.0,2.6,0.0
316800,266.34999999999997,0.8,11.924,15.48,3.796799999999999e-08,6.286e-08,0.0,2.8,0.0
320400,265.34999999999997,0.84,11.759,14.68,3.6813e-08,5.726e-08,0.0,2.3,0.0
324000,265.15,0.88,11.957,15.64,3.8199e-08,6.398000000000001e-08,0.0,2.9,0.0
327600,263.45,0.88,11.495000000000001,13.4,3.4965e-08,4.83e-08,0.0,1.5,0.0
331200,264.25,0.9,11.561,13.72,3.5427e-08,5.054e-08,0.0,1.7,0.0
334800,264.54999999999995,0.89,11.725999999999999,14.52,3.6581999999999996e-08,5.614e-08,0.0,2.2,0.0
338400,264.45,0.89,11.924,15.48,3.796799999999999e-08,6.286e-08,0.0,2.8,0.0
342000,264.75,0.86,11.924,15.48,3.796799999999999e-08,6.286e-08,0.0,2.8,0.0
345600,264.65,0.85,11.957,15.64,3.8199e-08,6.398000000000001e-08,0.1,2.9,0.06437999999999999
349200,264.34999999999997,0.86,12.023,15.96,3.8661e-08,6.622000000000001e-08,0.0,3.1,0.0
352800,264.65,0.89,12.023,15.96,3.8661e-08,6.622000000000001e-08,0.2,3.1,0.13764
356400,264.75,0.9,11.957,15.64,3.8199e-08,6.398000000000001e-08,0.1,2.9,0.06437999999999999
360000,265.34999999999997,0.9,12.023,15.96,3.8661e-08,6.622000000000001e-08,0.1,3.1,0.06882
363600,265.84999999999997,0.91,11.99,15.8,3.843e-08,6.510000000000001e-08,0.1,3.0,0.0666
367200,266.45,0.91,11.792,14.84,3.7044e-08,5.838e-08,0.1,2.4,0.05328
370800,267.54999999999995,0.91,11.792,14.84,3.7044e-08,5.838e-08,0.1,2.4,0.05328
374400,268.95,0.91,11.792,14.84,3.7044e-08,5.838e-08,0.1,2.4,0.05328
378000,268.54999999999995,0.92,11.99,15.8,3.843e-08,6.510000000000001e-08,0.2,3.0,0.1332
381600,269.04999999999995,0.91,11.792,14.84,3.7044e-08,5.838e-08,0.0,2.4,0.0
385200,269.34999999999997,0.89,11.66,14.2,3.612e-08,5.39e-08,0.0,2.0,0.0
388800,269.34999999999997,0.87,11.561,13.72,3.5427e-08,5.054e-08,0.0,1.7,0.0
392400,269.15,0.87,11.561,13.72,3.5427e-08,5.054e-08,0.0,1.7,0.0
396000,269.45,0.88,11.725999999999999,14.52,3.6581999999999996e-08,5.614e-08,0.0,2.2,0.0
399600,269.65,0.87,11.792,14.84,3.7044e-08,5.838e-08,0.0,2.4,0.0
403200,270.25,0.86,11.924,15.48,3.796799999999999e-08,6.286e-08,0.0,2.8,0.0
406800,270.04999999999995,0.86,12.386,17.72,4.1202e-08,7.854e-08,0.0,4.2,0.0
410400,270.15,0.85,11.66,14.2,3.612e-08,5.39e-08,0.0,2.0,0.0
414000,269.45,0.87,11.626999999999999,14.04,3.5889e-08,5.278e-08,0.0,1.9,0.0
417600,269.45,0.92,11.858,15.16,3.7506000000000005e-08,6.062e-08,0.3,2.6,0.17316
421200,269.45,0.94,11.759,14.68,3.6813e-08,5.726e-08,0.9,2.3,0.45953999999999995
424800,269.25,0.92,11.858,15.16,3.7506000000000005e-08,6.062e-08,0.0,2.6,0.0
428400,269.54999999999995,0.92,11.858,15.16,3.7506000000000005e-08,6.062e-08,0.0,2.6,0.0
432000,269.45,0.88,11.693,14.36,3.6351e-08,5.502e-08,0.0,2.1,0.0
435600,268.65,0.93,12.023,15.96,3.8661e-08,6.622000000000001e-08,0.4,3.1,0.27528
439200,268.95,0.95,11.594000000000001,13.88,3.5658e-08,5.166000000000001e-08,0.1,1.8,0.03996
442800,268.65,0.93,11.693,14.36,3.6351e-08,5.502e-08,0.0,2.1,0.0
446400,267.65,0.93,11.626999999999999,14.04,3.5889e-08,5.278e-08,0.2,1.9,0.08436
450000,268.04999999999995,0.93,11.792,14.84,3.7044e-08,5.838e-08,0.0,2.4,0.0
453600,268.15,0.91,11.858,15.16,3.7506000000000005e-08,6.062e-08,0.0,2.6,0.0
457200,268.15,0.92,11.891,15.32,3.7737e-08,6.174e-08,0.3,2.7,0.17982
460800,267.04999999999995,0.9,12.023,15.96,3.8661e-08,6.622000000000001e-08,0.0,3.1,0.0
464400,267.25,0.88,12.353,17.56,4.0971e-08,7.741999999999999e-08,0.0,4.1,0.0
468000,268.54999999999995,0.9,12.056000000000001,16.12,3.8892e-08,6.734e-08,0.3,3.2,0.21312
471600,268.04999999999995,0.91,11.99,15.8,3.843e-08,6.510000000000001e-08,0.0,3.0,0.0
475200,267.65,0.88,11.924,15.48,3.796799999999999e-08,6.286e-08,0.0,2.8,0.0
478800,267.15,0.89,11.99,15.8,3.843e-08,6.510000000000001e-08,0.0,3.0,0.0
482400,266.84999999999997,0.9,12.023,15.96,3.8661e-08,6.622000000000001e-08,0.0,3.1,0.0
486000,266.65,0.89,12.089,16.28,3.9123e-08,6.846e-08,0.0,3.3,0.0
489600,265.95,0.89,12.089,16.28,3.9123e-08,6.846e-08,0.0,3.3,0.0
493200,265.25,0.89,12.188,16.76,3.9816000000000004e-08,7.182e-08,0.0,3.6,0.0
496800,265.15,0.89,12.089,16.28,3.9123e-08,6.846e-08,0.0,3.3,0.0
500400,264.75,0.88,12.023,15.96,3.8661e-08,6.622000000000001e-08,0.0,3.1,0.0
504000,264.25,0.86,12.188,16.76,3.9816000000000004e-08,7.182e-08,0.0,3.6,0.0
507600,264.15,0.86,12.023,15.96,3.8661e-08,6.622000000000001e-08,0.0,3.1,0.0
511200,264.15,0.84,11.759,14.68,3.6813e-08,5.726e-08,0.0,2.3,0.0
514800,263.25,0.88,11.66,14.2,3.612e-08,5.39e-08,0.0,2.0,0.0
518400,261.34999999999997,0.87,11.429,13.08,3.4503e-08,4.606e-08,0.0,1.3,0.0
522000,262.54999999999995,0.86,11.626999999999999,14.04,3.5889e-08,5.278e-08,0.0,1.9,0.0
525600,262.04999999999995,0.85,11.626999999999999,14.04,3.5889e-08,5.278e-08,0.0,1.9,0.0
529200,262.54999999999995,0.84,11.693,14.36,3.6351e-08,5.502e-08,0.0,2.1,0.0
532800,262.54999999999995,0.84,11.759,14.68,3.6813e-08,5.726e-08,0.0,2.3,0.0
536400,262.15,0.82,11.363,12.76,3.4041e-08,4.382e-08,0.0,1.1,0.0
540000,263.65,0.76,11.626999999999999,14.04,3.5889e-08,5.278e-08,0.0,1.9,0.0
543600,265.34999999999997,0.72,11.626999999999999,14.04,3.5889e-08,5.278e-08,0.0,1.9,0.0
547200,264.04999999999995,0.75,11.792,14.84,3.7044e-08,5.838e-08,0.0,2.4,0.0
550800,266.15,0.67,11.858,15.16,3.7506000000000005e-08,6.062e-08,0.0,2.6,0.0
554400,266.25,0.69,11.924,15.48,3.796799999999999e-08,6.286e-08,0.0,2.8,0.0
558000,266.84999999999997,0.68,11.891,15.32,3.7737e-08,6.174e-08,0.0,2.7,0.0
561600,267.84999999999997,0.68,11.626999999999999,14.04,3.5889e-08,5.278e-08,0.0,1.9,0.0
565200,267.84999999999997,0.67,11.693,14.36,3.6351e-08,5.502e-08,0.0,2.1,0.0
568800,268.54999999999995,0.65,12.188,16.76,3.9816000000000004e-08,7.182e-08,0.0,3.6,0.0
572400,268.84999999999997,0.65,12.386,17.72,4.1202e-08,7.854e-08,0.0,4.2,0.0
576000,268.95,0.65,12.518,18.36,4.2125999999999996e-08,8.302e-08,0.0,4.6,0.0
579600,269.15,0.66,12.782,19.64,4.3974e-08,9.198000000000001e-08,0.0,5.4,0.0
583200,269.34999999999997,0.65,12.815000000000001,19.8,4.4205000000000004e-08,9.31e-08,0.0,5.5,0.0
586800,269.65,0.66,12.847999999999999,19.96,4.4435999999999995e-08,9.421999999999999e-08,0.0,5.6,0.0
590400,269.84999999999997,0.67,12.683,19.16,4.3280999999999996e-08,8.862e-08,0.0,5.1,0.0
594000,269.84999999999997,0.69,11.99,15.8,3.843e-08,6.510000000000001e-08,0.1,3.0,0.0666
597600,270.04999999999995,0.65,11.561,13.72,3.5427e-08,5.054e-08,0.0,1.7,0.0
601200,269.54999999999995,0.67,11.693,14.36,3.6351e-08,5.502e-08,0.0,2.1,0.0
604800,269.75,0.63,11.792,14.84,3.7044e-08,5.838e-08,0.0,2.4,0.0
608400,269.45,0.67,11.725999999999999,14.52,3.6581999999999996e-08,5.614e-08,0.0,2.2,0.0
612000,269.54999999999995,0.64,11.858,15.16,3.7506000000000005e-08,6.062e-08,0.0,2.6,0.0
615600,269.65,0.64,11.725999999999999,14.52,3.6581999999999996e-08,5.614e-08,0.0,2.2,0.0
619200,269.65,0.64,11.759,14.68,3.6813e-08,5.726e-08,0.0,2.3,0.0
622800,269.65,0.63,11.858,15.16,3.7506000000000005e-08,6.062e-08,0.0,2.6,0.0
626400,269.25,0.65,11.891,15.32,3.7737e-08,6.174e-08,0.0,2.7,0.0
630000,269.54999999999995,0.65,11.66,14.2,3.612e-08,5.39e-08,0.0,2.0,0.0
633600,269.15,0.69,11.33,12.6,3.3809999999999996e-08,4.27e-08,0.0,1.0,0.0
637200,268.75,0.68,11.561,13.72,3.5427e-08,5.054e-08,0.0,1.7,0.0
640800,268.75,0.69,11.594000000000001,13.88,3.5658e-08,5.166000000000001e-08,0.0,1.8,0.0
644400,268.04999999999995,0.7,11.495000000000001,13.4,3.4965e-08,4.83e-08,0.0,1.5,0.0
648000,269.04999999999995,0.67,11.725999999999999,14.52,3.6581999999999996e-08,5.614e-08,0.0,2.2,0.0
651600,268.25,0.71,11.66,14.2,3.612e-08,5.39e-08,0.0,2.0,0.0
655200,268.54999999999995,0.66,11.858,15.16,3.7506000000000005e-08,6.062e-08,0.0,2.6,0.0
658800,267.25,0.68,11.825,15.0,3.7275e-08,5.95e-08,0.0,2.5,0.0
662400,266.84999999999997,0.72,11.759,14.68,3.6813e-08,5.726e-08,0.0,2.3,0.0
666000,264.84999999999997,0.74,11.759,14.68,3.6813e-08,5.726e-08,0.0,2.3,0.0
669600,264.75,0.8,11.725999999999999,14.52,3.6581999999999996e-08,5.614e-08,0.0,2.2,0.0
673200,263.65,0.84,11.495000000000001,13.4,3.4965e-08,4.83e-08,0.0,1.5,0.0
676800,265.95,0.79,11.693,14.36,3.6351e-08,5.502e-08,0.0,2.1,0.0
680400,266.84999999999997,0.75,11.725999999999999,14.52,3.6581999999999996e-08,5.614e-08,0.0,2.2,0.0
684000,266.34999999999997,0.75,11.99,15.8,3.843e-08,6.510000000000001e-08,0.0,3.0,0.0
687600,268.04999999999995,0.73,11.594000000000001,13.88,3.5658e-08,5.166000000000001e-08,0.0,1.8,0.0
691200,268.15,0.71,11.594000000000001,13.88,3.5658e-08,5.166000000000001e-08,0.0,1.8,0.0
694800,268.75,0.71,11.396,12.92,3.4272e-08,4.494e-08,0.0,1.2,0.0
698400,268.95,0.69,11.462,13.24,3.4734e-08,4.718e-08,0.0,1.4,0.0
702000,266.84999999999997,0.77,11.626999999999999,14.04,3.5889e-08,5.278e-08,0.0,1.9,0.0
705600,269.34999999999997,0.69,11.594000000000001,13.88,3.5658e-08,5.166000000000001e-08,0.0,1.8,0.0
709200,268.65,0.71,11.462,13.24,3.4734e-08,4.718e-08,0.0,1.4,0.0
712800,269.54999999999995,0.69,11.626999999999999,14.04,3.5889e-08,5.278e-08,0.0,1.9,0.0
716400,269.75,0.67,11.891,15.32,3.7737e-08,6.174e-08,0.0,2.7,0.0
720000,270.54999999999995,0.64,12.254,17.08,4.0278e-08,7.406e-08,0.0,3.8,0.0
723600,270.45,0.65,12.089,16.28,3.9123e-08,6.846e-08,0.0,3.3,0.0
727200,270.45,0.65,12.122,16.44,3.9353999999999996e-08,6.958e-08,0.0,3.4,0.0
730800,271.04999999999995,0.63,12.386,17.72,4.1202e-08,7.854e-08,0.0,4.2,0.0
734400,271.65,0.58,12.518,18.36,4.2125999999999996e-08,8.302e-08,0.0,4.6,0.0
738000,271.75,0.57,12.32,17.4,4.074e-08,7.63e-08,0.0,4.0,0.0
741600,270.84999999999997,0.59,12.32,17.4,4.074e-08,7.63e-08,0.0,4.0,0.0
745200,270.75,0.6,11.725999999999999,14.52,3.6581999999999996e-08,5.614e-08,0.0,2.2,0.0
748800,271.54999999999995,0.57,11.99,15.8,3.843e-08,6.510000000000001e-08,0.0,3.0,0.0
752400,271.75,0.55,13.145,21.4,4.6514999999999997e-08,1.043e-07,0.0,6.5,0.0
756000,271.75,0.55,13.079,21.08,4.6053e-08,1.0206e-07,0.0,6.3,0.0
759600,271.95,0.55,13.541,23.32,4.9287e-08,1.1774e-07,0.0,7.7,0.0
763200,272.15,0.53,13.772,24.44,5.0904e-08,1.2558000000000002e-07,0.0,8.4,0.0
766800,271.84999999999997,0.53,13.574,23.48,4.9518e-08,1.1886e-07,0.0,7.8,0.0
770400,271.75,0.53,12.815000000000001,19.8,4.4205000000000004e-08,9.31e-08,0.0,5.5,0.0
774000,270.75,0.57,12.155000000000001,16.6,3.9585e-08,7.07e-08,0.0,3.5,0.0
777600,271.34999999999997,0.55,11.957,15.64,3.8199e-08,6.398000000000001e-08,0.0,2.9,0.0
781200,271.45,0.54,12.155000000000001,16.6,3.9585e-08,7.07e-08,0.0,3.5,0.0
784800,271.34999999999997,0.55,12.254,17.08,4.0278e-08,7.406e-08,0.0,3.8,0.0
788400,271.45,0.53,12.353,17.56,4.0971e-08,7.741999999999999e-08,0.0,4.1,0.0
792000,271.84999999999997,0.52,12.947,20.44,4.5129e-08,9.758e-08,0.0,5.9,0.0
795600,271.34999999999997,0.55,12.815000000000001,19.8,4.4205000000000004e-08,9.31e-08,0.0,5.5,0.0
799200,268.15,0.64,11.626999999999999,14.04,3.5889e-08,5.278e-08,0.0,1.9,0.0
802800,267.25,0.72,11.363,12.76,3.4041e-08,4.382e-08,0.0,1.1,0.0
806400,267.25,0.71,11.231,12.120000000000001,3.3117e-08,3.934e-08,0.0,0.7,0.0
810000,267.15,0.72,11.33,12.6,3.3809999999999996e-08,4.27e-08,0.0,1.0,0.0
813600,267.34999999999997,0.74,11.297,12.440000000000001,3.3579e-08,4.158e-08,0.0,0.9,0.0
817200,268.75,0.7,11.363,12.76,3.4041e-08,4.382e-08,0.0,1.1,0.0
820800,268.95,0.68,11.462,13.24,3.4734e-08,4.718e-08,0.0,1.4,0.0
824400,269.34999999999997,0.65,11.363,12.76,3.4041e-08,4.382e-08,0.0,1.1,0.0
828000,269.34999999999997,0.69,11.297,12.440000000000001,3.3579e-08,4.158e-08,0.0,0.9,0.0
831600,268.54999999999995,0.71,11.231,12.120000000000001,3.3117e-08,3.934e-08,0.0,0.7,0.0
835200,269.54999999999995,0.65,11.495000000000001,13.4,3.4965e-08,4.83e-08,0.0,1.5,0.0
838800,269.54999999999995,0.62,11.594000000000001,13.88,3.5658e-08,5.166000000000001e-08,0.0,1.8,0.0
842400,272.45,0.52,11.725999999999999,14.52,3.6581999999999996e-08,5.614e-08,0.0,2.2,0.0
846000,272.34999999999997,0.53,11.792,14.84,3.7044e-08,5.838e-08,0.0,2.4,0.0
849600,273.04999999999995,0.51,12.485,18.2,4.1895e-08,8.19e-08,0.0,4.5,0.0
853200,273.04999999999995,0.53,12.584,18.68,4.2588e-08,8.526e-08,0.0,4.8,0.0
856800,273.25,0.54,13.145,21.4,4.6514999999999997e-08,1.043e-07,0.0,6.5,0.0
860400,273.75,0.53,12.815000000000001,19.8,4.4205000000000004e-08,9.31e-08,0.0,5.5,0.0
864000,274.15,0.53,12.749,19.48,4.3743000000000003e-08,9.086e-08,0.0,5.3,0.0
867600,274.95,0.51,13.145,21.4,4.6514999999999997e-08,1.043e-07,0.0,6.5,0.0
871200,275.34999999999997,0.51,13.079,21.08,4.6053e-08,1.0206e-07,0.0,6.3,0.0
874800,275.15,0.61,13.013,20.759999999999998,4.5591e-08,9.981999999999999e-08,0.0,6.1,0.0
878400,276.04999999999995,0.57,13.607,23.64,4.9749e-08,1.1998e-07,0.0,7.9,0.0
882000,276.25,0.56,13.574,23.48,4.9518e-08,1.1886e-07,0.0,7.8,0.0
885600,276.54999999999995,0.53,13.442,22.840000000000003,4.8594e-08,1.1438000000000002e-07,0.0,7.4,0.0
889200,276.65,0.54,12.947,20.44,4.5129e-08,9.758e-08,0.0,5.9,0.0
892800,276.84999999999997,0.53,12.815000000000001,19.8,4.4205000000000004e-08,9.31e-08,0.0,5.5,0.0
896400,276.84999999999997,0.54,12.716000000000001,19.32,4.3512e-08,8.974e-08,0.0,5.2,0.0
900000,276.75,0.55,12.815000000000001,19.8,4.4205000000000004e-08,9.31e-08,0.0,5.5,0.0
903600,276.75,0.56,12.847999999999999,19.96,4.4435999999999995e-08,9.421999999999999e-08,0.0,5.6,0.0
907200,276.45,0.58,12.386,17.72,4.1202e-08,7.854e-08,0.0,4.2,0.0
910800,276.25,0.61,12.155000000000001,16.6,3.9585e-08,7.07e-08,0.0,3.5,0.0
914400,275.54999999999995,0.71,12.551,18.52,4.2357e-08,8.414e-08,0.0,4.7,0.0
918000,275.65,0.67,12.155000000000001,16.6,3.9585e-08,7.07e-08,0.0,3.5,0.0
921600,273.75,0.73,11.792,14.84,3.7044e-08,5.838e-08,0.0,2.4,0.0
925200,276.04999999999995,0.59,12.452,18.04,4.1664e-08,8.078e-08,0.0,4.4,0.0
928800,273.65,0.69,12.286999999999999,17.240000000000002,4.0508999999999996e-08,7.518e-08,0.0,3.9,0.0
932400,274.34999999999997,0.59,12.254,17.08,4.0278e-08,7.406e-08,0.0,3.8,0.0
936000,275.34999999999997,0.54,12.122,16.44,3.9353999999999996e-08,6.958e-08,0.0,3.4,0.0
939600,274.65,0.56,12.155000000000001,16.6,3.9585e-08,7.07e-08,0.0,3.5,0.0
943200,274.54999999999995,0.57,11.858,15.16,3.7506000000000005e-08,6.062e-08,0.0,2.6,0.0
946800,274.25,0.56,11.891,15.32,3.7737e-08,6.174e-08,0.0,2.7,0.0
950400,273.54999999999995,0.62,11.528,13.56,3.5196e-08,4.942e-08,0.0,1.6,0.0
954000,274.84999999999997,0.59,11.858,15.16,3.7506000000000005e-08,6.062e-08,0.0,2.6,0.0
957600,274.45,0.63,11.792,14.84,3.7044e-08,5.838e-08,0.0,2.4,0.0
961200,275.75,0.59,11.66,14.2,3.612e-08,5.39e-08,0.0,2.0,0.0
964800,277.15,0.55,11.99,15.8,3.843e-08,6.510000000000001e-08,0.0,3.0,0.0
968400,276.75,0.56,12.089,16.28,3.9123e-08,6.846e-08,0.0,3.3,0.0
972000,277.95,0.59,12.98,20.6,4.5360000000000004e-08,9.87e-08,0.0,6.0,0.0
975600,278.25,0.67,13.376000000000001,22.520000000000003,4.8132000000000004e-08,1.1214000000000002e-07,0.0,7.2,0.0
979200,277.65,0.77,13.805,24.6,5.1134999999999994e-08,1.2670000000000002e-07,0.0,8.5,0.0
982800,277.54999999999995,0.8,13.904,25.080000000000002,5.1828e-08,1.3006000000000001e-07,0.1,8.8,0.19536000000000003
